anchors,anchor_count,alpha,cv_loss,pc1_r2,pc2_r2,pc3_r2,normalized_3d_rmse,mean_euclidean_error
adventurous|altruistic|grandiose|impulsive|innovative|introspective|manipulative|optimistic|traditional,9,0.1,33.80517052264076,0.9513605400896289,0.9009226191625769,0.953147115898884,0.25065052708319485,8.824605291684954
adventurous|altruistic|grandiose|impulsive|innovative|introspective|judgmental|manipulative|optimistic|traditional,10,0.1,31.079717246754445,0.9503746416871824,0.9198395915142611,0.9542896828532013,0.24037276664558405,8.42732180787298
adventurous|altruistic|grandiose|impulsive|innovative|judgmental|manipulative|optimistic|traditional,9,1.0,35.04839691744392,0.9422485369530457,0.9192023598832321,0.9370540389319402,0.2552556335538106,9.011188156371814
adventurous|altruistic|grandiose|impulsive|introspective|manipulative|optimistic|traditional,8,1.0,35.555908511643814,0.9482423964909262,0.9005392335749615,0.9441011250303732,0.2570389949416848,9.101742940823144
adventurous|altruistic|grandiose|impulsive|introspective|judgmental|manipulative|optimistic|traditional,9,1.0,33.057519047579866,0.947261953116092,0.9184018220621962,0.9444620459251096,0.24787406251794958,8.785937093234077
adventurous|altruistic|grandiose|impulsive|judgmental|manipulative|optimistic|traditional,8,1.0,36.56346052893689,0.9402197256065464,0.9171242950261838,0.9300651453259096,0.2606898197979252,9.247822832958395
adventurous|altruistic|grandiose|impulsive|manipulative|pessimistic,6,1.0,40.542846780530795,0.9406650971886213,0.8933872530479814,0.9248829654708745,0.27442660807146263,9.709573044079386
adventurous|altruistic|grandiose|impulsive|innovative|manipulative|pessimistic,7,1.0,38.307108638551185,0.9471949446703245,0.8950732289740052,0.9248762237438327,0.2667797841363633,9.388136128096882
adventurous|altruistic|grandiose|impulsive|innovative|introspective|manipulative|pessimistic,8,0.1,34.30250112647134,0.9532965810626378,0.894951086431891,0.9513220416362546,0.25245516001846535,8.82870391687137
adventurous|altruistic|grandiose|impulsive|innovative|introspective|judgmental|manipulative|pessimistic,9,0.1,31.4786276318468,0.9521917487246145,0.913274648568357,0.9552060266035783,0.24187437048789612,8.385077499911803
adventurous|altruistic|grandiose|impulsive|innovative|judgmental|manipulative|pessimistic,8,1.0,35.625055024401945,0.9460001523489902,0.9136844285021866,0.9268393834720563,0.257300587286424,9.004098775264504
adventurous|altruistic|grandiose|impulsive|introspective|manipulative|pessimistic,7,1.0,38.233440917286025,0.9416173987027134,0.8950143076576503,0.9463481667249178,0.2664916579425554,9.4567872266363
adventurous|altruistic|grandiose|impulsive|introspective|judgmental|manipulative|pessimistic,8,1.0,35.38404806396444,0.9410022154895132,0.9130403740960144,0.9493349464490609,0.2563906260531489,9.074084685715889
adventurous|altruistic|grandiose|impulsive|judgmental|manipulative|pessimistic,7,1.0,37.86597371767985,0.9399544856472086,0.9110342997215375,0.9268371029188547,0.2652334845170254,9.364698151251284
adventurous|altruistic|grandiose|impulsive|manipulative|pessimistic|traditional,7,1.0,38.58244536460209,0.9458747536537107,0.8938928147473716,0.9285954003519866,0.26772859028799567,9.429006100466491
adventurous|altruistic|grandiose|impulsive|innovative|manipulative|pessimistic|traditional,8,1.0,37.375603842912795,0.9471309695816473,0.8947558158783767,0.9369610250388872,0.26352347979352864,9.283500165143096
adventurous|altruistic|grandiose|impulsive|innovative|introspective|manipulative|pessimistic|traditional,9,0.1,33.574425066336794,0.9537321278445906,0.8948988232956219,0.9586512971407204,0.2497609031696942,8.75735540881574
adventurous|altruistic|grandiose|impulsive|innovative|introspective|judgmental|manipulative|pessimistic|traditional,10,0.1,30.428333855762798,0.9526785294560064,0.9144649014599396,0.9639281322341333,0.23780571473693937,8.27111559919176
adventurous|altruistic|grandiose|impulsive|innovative|judgmental|manipulative|pessimistic|traditional,9,1.0,34.43663379902809,0.9459230991697324,0.9141088878305089,0.9406966568062761,0.2529812670618013,8.861793919826253
adventurous|altruistic|grandiose|impulsive|introspective|manipulative|pessimistic|traditional,8,1.0,35.37040265804143,0.9514628859673451,0.894566714598312,0.9458523520375692,0.2563386512577618,9.035991688332219
adventurous|altruistic|grandiose|impulsive|introspective|judgmental|manipulative|pessimistic|traditional,9,1.0,32.641001457027,0.9505497343374627,0.9123551125218021,0.9489077532083592,0.24627688523290547,8.647674131899052
adventurous|altruistic|grandiose|impulsive|judgmental|manipulative|pessimistic|traditional,8,1.0,36.003796874607346,0.9447437298637776,0.9114887162204889,0.9309807073805559,0.2586529724273715,9.084481214661281
adventurous|altruistic|grandiose|impulsive|manipulative|traditional,6,1.0,45.355270665913125,0.9397971066428205,0.8886210749860294,0.8785204025962228,0.29029952337084436,10.351714079642502
adventurous|altruistic|grandiose|impulsive|innovative|manipulative|traditional,7,1.0,44.383460586158336,0.9428879193938637,0.8882831692196309,0.8796006807754924,0.2871835375115631,10.22067093479813
adventurous|altruistic|grandiose|impulsive|innovative|introspective|manipulative|traditional,8,1.0,40.898871525430074,0.9512605937884102,0.8910955603802005,0.8860565428462817,0.27566252048359774,9.784412413340426
adventurous|altruistic|grandiose|impulsive|innovative|introspective|judgmental|manipulative|traditional,9,1.0,39.74949818746536,0.950218327887095,0.8996003039430107,0.8878240577569029,0.2717793855208924,9.614490150227521
adventurous|altruistic|grandiose|impulsive|innovative|judgmental|manipulative|traditional,8,1.0,43.546089684145116,0.9416715426791022,0.8955235591252187,0.8805734542342958,0.2844828065766132,10.093125266866064
adventurous|altruistic|grandiose|impulsive|introspective|manipulative|traditional,7,1.0,42.13913063538844,0.9474870605926704,0.8913203320025646,0.8844187499904945,0.27980256008253185,9.959043175131916
adventurous|altruistic|grandiose|impulsive|introspective|judgmental|manipulative|traditional,8,1.0,41.01082699363882,0.9464550446765776,0.8998217612087498,0.885911293863884,0.2760454126152793,9.80940577814671
adventurous|altruistic|grandiose|impulsive|judgmental|manipulative|traditional,7,1.0,44.53894739123773,0.9385952841554775,0.895839111192469,0.879237437467366,0.2876932093928431,10.243690369170292
adventurous|altruistic|grandiose|impulsive|innovative|optimistic,6,1.0,39.83447044368988,0.9451699940421946,0.8940182227254111,0.9156554755409607,0.2720699678595818,9.707409201886215
adventurous|altruistic|grandiose|impulsive|innovative|introspective|optimistic,7,1.0,35.829453795893556,0.9510080244201934,0.8922554745735085,0.946075274228896,0.2580554507215752,9.179082878042932
adventurous|altruistic|grandiose|impulsive|innovative|introspective|judgmental|optimistic,8,1.0,32.738106144319445,0.949982653995911,0.9139694336559612,0.9466116035758276,0.24669658644269413,8.74343982421581
adventurous|altruistic|grandiose|impulsive|innovative|judgmental|optimistic,7,1.0,36.81280606782495,0.9439596757408656,0.9154145607463499,0.9165820261188318,0.2615787044895249,9.286518507625388
adventurous|altruistic|grandiose|impulsive|introspective|optimistic,6,1.0,39.757351766913565,0.9399104320279184,0.8897989547655532,0.9437134143161561,0.2717957227681982,9.737544570884237
adventurous|altruistic|grandiose|impulsive|introspective|judgmental|optimistic,7,1.0,36.48113199794191,0.9391173976566937,0.9122901501092076,0.9442089915008369,0.2603705769694667,9.308203535533842
adventurous|altruistic|grandiose|impulsive|judgmental|optimistic,6,1.0,39.382952683885435,0.9364560134843258,0.913476185319556,0.9165856100971864,0.27051808016584816,9.67092577209409
adventurous|altruistic|grandiose|impulsive|optimistic|pessimistic,6,0.1,38.414551126894864,0.9481302515593972,0.8966001764587059,0.9173367292935485,0.2671449978044804,9.458972784116886
adventurous|altruistic|grandiose|impulsive|innovative|optimistic|pessimistic,7,0.1,37.10623336430278,0.9523329115041577,0.8967805056491968,0.9174626622028599,0.2625686304631699,9.24232553128862
adventurous|altruistic|grandiose|impulsive|innovative|introspective|optimistic|pessimistic,8,0.1,33.25603438027066,0.9565433321109904,0.8951396174479374,0.9517242225157011,0.24859595894435577,8.777113897669272
adventurous|altruistic|grandiose|impulsive|innovative|introspective|judgmental|optimistic|pessimistic,9,1.0,30.418170199893716,0.9555095098840832,0.913823013301351,0.954915385927863,0.23776648557444202,8.379823790436793
adventurous|altruistic|grandiose|impulsive|innovative|judgmental|optimistic|pessimistic,8,1.0,34.36378536496402,0.9509936052071883,0.9151718833869708,0.9211336693133891,0.25269824104778127,8.87975711869027
adventurous|altruistic|grandiose|impulsive|introspective|optimistic|pessimistic,7,0.1,35.65240537285154,0.9500665750915933,0.8948749825868046,0.9468998027253418,0.25737575830099785,9.134999487615634
adventurous|altruistic|grandiose|impulsive|introspective|judgmental|optimistic|pessimistic,8,0.1,32.77495814974667,0.9499137058377621,0.912321928862098,0.94968863943913,0.24677553437617133,8.6972666644213
adventurous|altruistic|grandiose|impulsive|judgmental|optimistic|pessimistic,7,0.1,35.68105409012413,0.9477002399832757,0.9134396907929896,0.9205081547382612,0.2574742193469634,9.03765356621932
adventurous|altruistic|grandiose|impulsive|optimistic|pessimistic|traditional,7,0.1,37.527027948832625,0.9505107321840885,0.8960413729638529,0.9203694769069629,0.2640617276365185,9.34038744535673
adventurous|altruistic|grandiose|impulsive|innovative|optimistic|pessimistic|traditional,8,0.1,35.71624803271902,0.9519729688987439,0.8975978315469144,0.9340406845135752,0.25761725529579144,9.06429016492464
adventurous|altruistic|grandiose|impulsive|innovative|introspective|optimistic|pessimistic|traditional,9,0.1,32.50849759228319,0.9564443412761047,0.8961139931090918,0.9593215039341871,0.24578589514201646,8.691250629867389
adventurous|altruistic|grandiose|impulsive|innovative|introspective|judgmental|optimistic|pessimistic|traditional,10,0.1,29.35906603768808,0.9557072893500849,0.9154408430859744,0.9640064293990638,0.2335891514639208,8.19365279902178
adventurous|altruistic|grandiose|impulsive|innovative|judgmental|optimistic|pessimistic|traditional,9,0.1,32.6302651371304,0.9509558874234809,0.9165017427763783,0.9397540950218946,0.24625216234951786,8.572085142762809
adventurous|altruistic|grandiose|impulsive|introspective|optimistic|pessimistic|traditional,8,0.1,34.265177571911366,0.9552024667251829,0.8941983096051378,0.9461513719712188,0.25233984307502827,8.963255240942221
adventurous|altruistic|grandiose|impulsive|introspective|judgmental|optimistic|pessimistic|traditional,9,0.1,31.53005537547049,0.9546565141157576,0.9113677268331869,0.9491630222036057,0.24206768452567679,8.53530079479825
adventurous|altruistic|grandiose|impulsive|judgmental|optimistic|pessimistic|traditional,8,0.1,34.882005631721235,0.9496532366501079,0.9128958050792915,0.9240026557107287,0.25459648922846595,8.930228176007487
adventurous|altruistic|grandiose|impulsive|optimistic|traditional,6,1.0,40.724313737367524,0.9420764350720581,0.8916799150379691,0.920556523570418,0.2750869538319275,9.82816384283591
adventurous|altruistic|grandiose|impulsive|innovative|optimistic|traditional,7,0.1,38.481077291436215,0.9448363101340003,0.8947632251842002,0.9318312044422441,0.26742133507168836,9.518284014183577
adventurous|altruistic|grandiose|impulsive|innovative|introspective|optimistic|traditional,8,1.0,35.14750364015505,0.9510500641765767,0.8928891018435233,0.9529928307406685,0.25559021289836686,9.089249058575374
adventurous|altruistic|grandiose|impulsive|innovative|introspective|judgmental|optimistic|traditional,9,1.0,31.831988168484905,0.9499780596371876,0.9158090572529032,0.9541576040119917,0.24326304904801202,8.622601245836469
adventurous|altruistic|grandiose|impulsive|innovative|judgmental|optimistic|traditional,8,0.1,35.25909627887631,0.9434274614233061,0.9170081197845545,0.9343090828505736,0.25601846202424283,9.029495973876482
adventurous|altruistic|grandiose|impulsive|introspective|optimistic|traditional,7,1.0,37.18966850415389,0.9486726270218536,0.8894604426165691,0.9433778576139391,0.26289792060030576,9.37064223208111
adventurous|altruistic|grandiose|impulsive|introspective|judgmental|optimistic|traditional,8,1.0,34.058340617336036,0.9475853123663525,0.9114777609077842,0.9440645339567082,0.25160794482204885,8.95975073469309
adventurous|altruistic|grandiose|impulsive|judgmental|optimistic|traditional,7,1.0,37.674557589360276,0.9407323823822764,0.913189631563005,0.922110757179067,0.2646134548259299,9.426469076830175
adventurous|altruistic|grandiose|impulsive|innovative|pessimistic,6,0.1,39.210693115266814,0.9484510429155895,0.8905447475324095,0.9178301092372597,0.2699022260763034,9.539636988933875
adventurous|altruistic|grandiose|impulsive|innovative|introspective|pessimistic,7,0.1,35.449289931258626,0.9527360836228062,0.8882891479420616,0.9518748978184122,0.25665654040989766,9.063649521820102
adventurous|altruistic|grandiose|impulsive|innovative|introspective|judgmental|pessimistic,8,1.0,32.07381552890162,0.9515071293694554,0.9106430704014975,0.9554121667061468,0.24415032583454127,8.591038196470825
adventurous|altruistic|grandiose|impulsive|introspective|pessimistic,6,1.0,39.534293080514516,0.9422805069775876,0.885410467022137,0.9460757426697984,0.2710012353344415,9.658121662467108
adventurous|altruistic|grandiose|impulsive|introspective|judgmental|pessimistic,7,1.0,36.091928643329155,0.9415426121439856,0.9073786003460148,0.9493652907437251,0.25894423857269083,9.197546867301181
adventurous|altruistic|grandiose|impulsive|pessimistic|traditional,6,1.0,39.997979964857954,0.9465488460536272,0.8880202163478771,0.9199698004974324,0.2725946725738399,9.649863831050148
adventurous|altruistic|grandiose|impulsive|innovative|pessimistic|traditional,7,0.1,38.03934177750092,0.948150979946166,0.8903444162263617,0.9334573830353662,0.2658488993952123,9.419850906904038
adventurous|altruistic|grandiose|impulsive|innovative|introspective|pessimistic|traditional,8,0.1,34.81234896333876,0.9530310542400784,0.8880427915558847,0.958986730048991,0.25433675946436246,8.993823386903557
adventurous|altruistic|grandiose|impulsive|innovative|introspective|judgmental|pessimistic|traditional,9,0.1,31.11237600238592,0.951899042319643,0.9114857719668567,0.964052309512418,0.24046425873341698,8.427665883027228
adventurous|altruistic|grandiose|impulsive|innovative|judgmental|pessimistic|traditional,8,0.1,34.465111809219046,0.9466760510865749,0.9130785024495507,0.9395478473302138,0.25308012067057484,8.848375363576233
adventurous|altruistic|grandiose|impulsive|introspective|pessimistic|traditional,7,1.0,36.73869067122565,0.9516049419769657,0.8855307479145119,0.9455821984563768,0.2612699033723489,9.245386517690955
adventurous|altruistic|grandiose|impulsive|introspective|judgmental|pessimistic|traditional,8,1.0,33.448399416790764,0.9506313093964597,0.9069106286152452,0.9489783182346558,0.24931246962513123,8.797976082832827
adventurous|altruistic|grandiose|impulsive|judgmental|pessimistic|traditional,7,1.0,36.83932422112251,0.9452451269814659,0.908860998667138,0.9239608348215191,0.2616308976112419,9.216051212452117
adventurous|altruistic|grandiose|impulsive|innovative|traditional,6,0.1,44.169521766899386,0.9442029980088847,0.8864695146275703,0.8808308722398934,0.28647742692571,10.26859722934156
adventurous|altruistic|grandiose|impulsive|innovative|introspective|traditional,7,1.0,41.58808956472613,0.9515838282766037,0.8858962634322267,0.8862389800112354,0.2779774548920444,9.951706770251478
adventurous|altruistic|grandiose|impulsive|innovative|introspective|judgmental|traditional,8,1.0,40.00226374938535,0.9502057911518005,0.8974630699772241,0.8888094024229829,0.27264014335416936,9.715951735967788
adventurous|altruistic|grandiose|impulsive|innovative|judgmental|traditional,7,1.0,42.976668042362846,0.9425816339189884,0.8967789761177531,0.8818646787607594,0.2826002693236993,10.078175247930492
adventurous|altruistic|grandiose|impulsive|introspective|traditional,6,1.0,42.77768709925521,0.9483243671814571,0.8849218004255869,0.8855574263167914,0.2819227081775384,10.108847196287993
adventurous|altruistic|grandiose|impulsive|introspective|judgmental|traditional,7,1.0,41.15294737840744,0.9470258883018033,0.896883831526298,0.8875915326536914,0.2765248719431336,9.881150964018415
adventurous|altruistic|grandiose|impulsive|judgmental|traditional,6,1.0,44.44817937577765,0.9383210018772274,0.8966629391051941,0.8798592271921525,0.2873837110497193,10.280793211421685
adventurous|altruistic|grandiose|innovative|introspective|manipulative,6,0.1,50.10233897841779,0.9232561046831554,0.8901364037806574,0.8785732799087135,0.3051112658323004,10.860102466942214
adventurous|altruistic|grandiose|innovative|introspective|judgmental|manipulative,7,0.1,48.689387826941655,0.9230699656191274,0.8996206581499845,0.8784959148312964,0.3008153793896978,10.608637727513301
adventurous|altruistic|grandiose|innovative|judgmental|manipulative,6,0.1,50.31208677863337,0.9238371734689054,0.8881669471438165,0.8774782435950286,0.3057779086233828,10.76165026810779
adventurous|altruistic|grandiose|innovative|manipulative|optimistic,6,0.1,44.863198003530286,0.9237495934858626,0.8988475453774499,0.9238090706332708,0.28875691957982536,10.162664466621802
adventurous|altruistic|grandiose|innovative|introspective|manipulative|optimistic,7,0.1,43.28054505569154,0.9227553582666985,0.9002413802847291,0.9439359818288342,0.28363786874370406,10.053507498129964
adventurous|altruistic|grandiose|innovative|introspective|judgmental|manipulative|optimistic,8,0.1,40.06861290982077,0.9236124701997169,0.9186510640550337,0.945092071820846,0.2729748104512632,9.600489644431182
adventurous|altruistic|grandiose|innovative|judgmental|manipulative|optimistic,7,0.1,41.714702814353004,0.9242777182968182,0.918424343071868,0.9231970393738109,0.2785070429470908,9.742004855940676
adventurous|altruistic|grandiose|introspective|judgmental|manipulative|optimistic,7,1.0,45.0217100828962,0.9074297375563466,0.9193878220297766,0.9429084130580336,0.28930949487870894,10.335093421141531
adventurous|altruistic|grandiose|judgmental|manipulative|optimistic,6,1.0,47.32976576771287,0.9062653933970017,0.9174715416698637,0.9228382031008193,0.29661391730518055,10.568202101442466
adventurous|altruistic|grandiose|manipulative|optimistic|pessimistic,6,0.1,44.36625331776536,0.922878849041904,0.9025554252829242,0.9261674339601013,0.2871294738341889,10.217480315681524
adventurous|altruistic|grandiose|innovative|manipulative|optimistic|pessimistic,7,0.1,41.12519323049297,0.9337116613598668,0.90242169161425,0.9261036077327383,0.2764524736507504,9.689771766651885
adventurous|altruistic|grandiose|innovative|introspective|manipulative|optimistic|pessimistic,8,0.1,39.176207855277376,0.9328908247842291,0.9050135132113105,0.9478071972438809,0.2698397028973718,9.499998731068487
adventurous|altruistic|grandiose|innovative|introspective|judgmental|manipulative|optimistic|pessimistic,9,0.1,36.961847808189894,0.9319172268098086,0.9185247804143716,0.9527817705115716,0.26214874306768177,9.164415647677593
adventurous|altruistic|grandiose|innovative|judgmental|manipulative|optimistic|pessimistic,8,0.1,38.953872179560804,0.9325903717172738,0.9179018275926583,0.9274028814296318,0.2691030344011426,9.370048254073433
adventurous|altruistic|grandiose|introspective|manipulative|optimistic|pessimistic,7,0.1,41.88677554914851,0.9247024143278795,0.9057476454045681,0.943543781950969,0.2790014172197901,9.915849554092361
adventurous|altruistic|grandiose|introspective|judgmental|manipulative|optimistic|pessimistic,8,0.1,39.740717218457405,0.923764905101918,0.9194093585658842,0.9472974476567949,0.27179812637584405,9.601943122213497
adventurous|altruistic|grandiose|judgmental|manipulative|optimistic|pessimistic,7,0.1,42.13386389798167,0.9221842871828602,0.9175578883219059,0.9275677192076837,0.2798505440891644,9.91342658797789
adventurous|altruistic|grandiose|manipulative|optimistic|pessimistic|traditional,7,0.1,42.741224112068096,0.9269204244412567,0.9023789869184864,0.9313650517722273,0.2818398801848487,9.978989623591765
adventurous|altruistic|grandiose|innovative|manipulative|optimistic|pessimistic|traditional,8,0.1,39.88146058074697,0.9340973079155666,0.9030868801680882,0.938466087475218,0.2722555623478759,9.505566974594116
adventurous|altruistic|grandiose|innovative|introspective|manipulative|optimistic|pessimistic|traditional,9,0.1,37.953699812169305,0.933285367902799,0.9068878402543005,0.9576329748959375,0.26560882649330453,9.332023771070785
adventurous|altruistic|grandiose|innovative|introspective|judgmental|manipulative|optimistic|pessimistic|traditional,10,0.1,35.61183284551395,0.9323320911864594,0.9207966923382916,0.9633481234029475,0.25732778480428575,8.969937645288072
adventurous|altruistic|grandiose|innovative|judgmental|manipulative|optimistic|pessimistic|traditional,9,0.1,37.50079974250747,0.9330085682232516,0.919346871254777,0.9407327761584455,0.2640518321113158,9.154626714664879
adventurous|altruistic|grandiose|introspective|manipulative|optimistic|pessimistic|traditional,8,0.1,41.0536522902228,0.9269715330961765,0.9069400676423964,0.9430856697755804,0.2762239603881464,9.815291239182427
adventurous|altruistic|grandiose|introspective|judgmental|manipulative|optimistic|pessimistic|traditional,9,0.1,39.104443355259924,0.9258916092925145,0.9195715423897856,0.9469002986184789,0.26962540702241655,9.532599386345389
adventurous|altruistic|grandiose|judgmental|manipulative|optimistic|pessimistic|traditional,8,0.1,40.5795903298751,0.9258814323719808,0.9172949356003923,0.9333196829741061,0.27466222358192205,9.68873817851174
adventurous|altruistic|grandiose|manipulative|optimistic|traditional,6,1.0,48.051733755486865,0.9122435144824379,0.8968601584156789,0.9309244822913197,0.2988333820008799,10.603502401464775
adventurous|altruistic|grandiose|innovative|manipulative|optimistic|traditional,7,0.1,43.5832735481455,0.9242968193416988,0.8997999477616102,0.9354678989021153,0.2846274700542756,9.99005973095267
adventurous|altruistic|grandiose|innovative|introspective|manipulative|optimistic|traditional,8,0.1,42.06759682006841,0.9232432711325772,0.9023886323326997,0.9527763612781477,0.2796527233779331,9.906730537483652
adventurous|altruistic|grandiose|innovative|introspective|judgmental|manipulative|optimistic|traditional,9,0.1,38.819552967424414,0.9240674362301341,0.9209517519551821,0.9542234566349288,0.26870108709674323,9.432012099095292
adventurous|altruistic|grandiose|innovative|judgmental|manipulative|optimistic|traditional,8,0.1,40.300628328952016,0.9248405808344786,0.919900489516173,0.9354612106532463,0.273763857516057,9.546411393138069
adventurous|altruistic|grandiose|introspective|manipulative|optimistic|traditional,7,1.0,46.711259592910864,0.9116564491410591,0.9006651711548918,0.9421635607935358,0.29464435558573304,10.536572253914152
adventurous|altruistic|grandiose|introspective|judgmental|manipulative|optimistic|traditional,8,1.0,43.43394269539349,0.9126501727840015,0.9192349169985355,0.9433291971247197,0.28417645610058634,10.13348119642315
adventurous|altruistic|grandiose|judgmental|manipulative|optimistic|traditional,7,1.0,44.537422754687306,0.9133214765673867,0.9173262802423989,0.9310960610419431,0.2877568082072423,10.21549171312127
adventurous|altruistic|grandiose|innovative|manipulative|pessimistic,6,0.1,45.822961058075705,0.9238577231522673,0.8911238894581175,0.9263450437841283,0.2917967748199989,10.223321541655105
adventurous|altruistic|grandiose|innovative|introspective|manipulative|pessimistic,7,0.1,43.94077338291876,0.9227671752629997,0.8942017225622186,0.9473076892463376,0.2857589608193899,10.08414327340323
adventurous|altruistic|grandiose|innovative|introspective|judgmental|manipulative|pessimistic,8,0.1,40.466165009360815,0.9225364293843249,0.9140279550474355,0.9529473680491729,0.2742959388540048,9.558060424930767
adventurous|altruistic|grandiose|innovative|judgmental|manipulative|pessimistic,7,0.1,42.3048507996668,0.9235766772855363,0.9136669245772727,0.927600778586583,0.2804409881801559,9.729643523772694
adventurous|altruistic|grandiose|introspective|manipulative|pessimistic,6,1.0,49.728238210830725,0.9056162229609606,0.8936825170218923,0.9408847306798753,0.30396607606136195,10.888646110720988
adventurous|altruistic|grandiose|manipulative|pessimistic|traditional,6,1.0,49.51787395984035,0.9127024498757973,0.8869889465320846,0.9300427769648704,0.30333098392735347,10.725771144877768
adventurous|altruistic|grandiose|innovative|manipulative|pessimistic|traditional,7,0.1,44.85763457751743,0.9237572561239368,0.8910939016741718,0.9384043022323882,0.2887221436580507,10.123340003043298
adventurous|altruistic|grandiose|innovative|introspective|manipulative|pessimistic|traditional,8,0.1,43.00620850341714,0.9226990933535922,0.8953073956465053,0.9567637209136168,0.2827169653342495,9.992587817880231
adventurous|altruistic|grandiose|innovative|introspective|judgmental|manipulative|pessimistic|traditional,9,0.1,39.34756785107811,0.9225260953551339,0.9157368032399984,0.9633076427948067,0.2704902971325675,9.43735565195318
adventurous|altruistic|grandiose|innovative|judgmental|manipulative|pessimistic|traditional,8,0.1,41.063071474810215,0.9235717755491383,0.9146243140854126,0.940822432923859,0.27631030699796716,9.600923307877531
adventurous|altruistic|grandiose|introspective|manipulative|pessimistic|traditional,7,1.0,47.6062740501165,0.9129954630905037,0.8933154452288641,0.9403042779672842,0.2974186801476152,10.607382742127138
adventurous|altruistic|grandiose|introspective|judgmental|manipulative|pessimistic|traditional,8,1.0,44.28052779315599,0.9125894800737187,0.9128138460057004,0.9454094351405404,0.28690075696804707,10.157573307494683
adventurous|altruistic|grandiose|judgmental|manipulative|pessimistic|traditional,7,1.0,45.742594371583635,0.9127145603119852,0.9099483309954346,0.9325906705271627,0.2915986401411813,10.284167587044154
adventurous|altruistic|grandiose|innovative|manipulative|traditional,6,0.1,51.7790929221229,0.9244904168282145,0.8778070407382973,0.8768370123033097,0.31016584063116537,10.975941029813354
adventurous|altruistic|grandiose|innovative|introspective|manipulative|traditional,7,0.1,50.266112438308355,0.923592068853752,0.8895922975505938,0.8763801955354996,0.30560948029146634,10.900139362941665
adventurous|altruistic|grandiose|innovative|introspective|judgmental|manipulative|traditional,8,0.1,48.96682534443722,0.9231493346238839,0.8986078291433737,0.8767353410346421,0.30167179770722546,10.656803563015657
adventurous|altruistic|grandiose|innovative|judgmental|manipulative|traditional,7,0.1,50.48984007241139,0.924017993899539,0.8868141536340067,0.8771773892195781,0.30632151400559093,10.773412950347058
adventurous|altruistic|grandiose|introspective|manipulative|traditional,6,1.0,54.01520792601762,0.9123791781893258,0.8891424056193263,0.8727895435375048,0.31678889378895736,11.381259722194036
adventurous|altruistic|grandiose|introspective|judgmental|manipulative|traditional,7,1.0,52.463858963282476,0.9125667417900022,0.898803698305259,0.8726969095241385,0.31224117953457226,11.134932062776624
adventurous|altruistic|grandiose|judgmental|manipulative|traditional,6,1.0,54.28036357333771,0.9128013809671709,0.8857017543647749,0.874284479601219,0.317609690387429,11.269305904858662
adventurous|altruistic|grandiose|innovative|introspective|optimistic,6,0.01,51.55783485204309,0.9082953428592346,0.8767235723154047,0.9407518787900323,0.3094797185643264,10.845403408258893
adventurous|altruistic|grandiose|innovative|introspective|judgmental|optimistic,7,0.1,43.66199549263935,0.9155015406500211,0.9118207102758837,0.9441021459363339,0.2848978312506973,9.929167968313564
adventurous|altruistic|grandiose|innovative|judgmental|optimistic,6,0.1,45.8353969920644,0.9149256130899682,0.9132821495745287,0.917201556896216,0.29188432393510316,10.126941934159138
adventurous|altruistic|grandiose|innovative|optimistic|pessimistic,6,0.1,48.92437536701166,0.9203083439684818,0.8840336272885592,0.9151659220059504,0.3014634148400838,10.527252131001767
adventurous|altruistic|grandiose|innovative|introspective|optimistic|pessimistic,7,0.1,46.78642915945042,0.920028898961639,0.8831082288793393,0.9437390943869143,0.2948206456967323,10.318399424467916
adventurous|altruistic|grandiose|innovative|introspective|judgmental|optimistic|pessimistic,8,0.1,40.98208502057336,0.9225564906416647,0.9111927576889155,0.9520826914538469,0.2759936491371355,9.589770054015263
adventurous|altruistic|grandiose|innovative|judgmental|optimistic|pessimistic,7,0.1,43.287825330126886,0.9226022850367341,0.9124320198463857,0.921723908382609,0.2836339250427966,9.821816209363304
adventurous|altruistic|grandiose|introspective|judgmental|optimistic|pessimistic,7,0.1,52.822113729339364,0.889672914928922,0.9050535075108462,0.9402080151636446,0.3133147532475649,11.030318631614776
adventurous|altruistic|grandiose|optimistic|pessimistic|traditional,6,0.1,59.24413675497958,0.8940997431890834,0.8697224094463264,0.9124358478430472,0.33177790924540596,11.779052312772878
adventurous|altruistic|grandiose|innovative|optimistic|pessimistic|traditional,7,0.01,45.48785324659973,0.9237056074630199,0.8893100342494548,0.93442752629774,0.29070742205421846,10.110404954883558
adventurous|altruistic|grandiose|innovative|introspective|optimistic|pessimistic|traditional,8,0.01,43.80901035824556,0.9228442167658701,0.8899243622712343,0.9567206512478508,0.2853024998779853,9.96188455511475
adventurous|altruistic|grandiose|innovative|introspective|judgmental|optimistic|pessimistic|traditional,9,0.1,38.57074120953286,0.9248782626496024,0.9160288752915281,0.9637453132866843,0.26776315995376143,9.280339656712442
adventurous|altruistic|grandiose|innovative|judgmental|optimistic|pessimistic|traditional,8,0.1,40.28395661169596,0.9255053193838609,0.9163995725697883,0.9400359489321412,0.2736355935543936,9.430678750526388
adventurous|altruistic|grandiose|introspective|optimistic|pessimistic|traditional,7,0.1,58.20030638154886,0.8930293849405343,0.8708592349084955,0.9268936019223787,0.3288348268246182,11.666154515179125
