model_trait,canonical_definition,facet_code,facet,domain,polarity,mapping_tier,semantic_rationale,evidence_source,duplicate_group,confidence,strict_included,expanded_included,prior_AA25_facet,prior_AA25_relation,prior_AA21_strict_facet,model_used,thinking,strict_facet_retained,expanded_facet_retained,strict_score_included,expanded_score_included
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",A2,Morality,Agreeableness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Morality item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Morality; Johnson workbook Input,A2:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",A3,Altruism,Agreeableness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Altruism item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Altruism; Johnson workbook Input,A3:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",A4,Cooperation,Agreeableness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Cooperation item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Cooperation; Johnson workbook Input,A4:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",A5,Modesty,Agreeableness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Modesty item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Modesty; Johnson workbook Input,A5:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",A6,Sympathy,Agreeableness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Sympathy item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Sympathy; Johnson workbook Input,A6:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",C1,Self-Efficacy,Conscientiousness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Self-Efficacy item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Self-Efficacy; Johnson workbook Input,C1:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,False,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",C2,Orderliness,Conscientiousness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Orderliness item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Orderliness; Johnson workbook Input,C2:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",C3,Dutifulness,Conscientiousness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Dutifulness item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Dutifulness; Johnson workbook Input,C3:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",C4,Achievement-Striving,Conscientiousness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Achievement-Striving item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Achievement-Striving; Johnson workbook Input,C4:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",C5,Self-Discipline,Conscientiousness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Self-Discipline item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Self-Discipline; Johnson workbook Input,C5:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,False,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",C6,Cautiousness,Conscientiousness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Cautiousness item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Cautiousness; Johnson workbook Input,C6:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",E1,Friendliness,Extraversion,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Friendliness item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Friendliness; Johnson workbook Input,E1:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,False,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",E2,Gregariousness,Extraversion,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Gregariousness item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Gregariousness; Johnson workbook Input,E2:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,False,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",E3,Assertiveness,Extraversion,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Assertiveness item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Assertiveness; Johnson workbook Input,E3:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",E4,Activity Level,Extraversion,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Activity Level item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Activity Level; Johnson workbook Input,E4:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,False,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",E5,Excitement-Seeking,Extraversion,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Excitement-Seeking item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Excitement-Seeking; Johnson workbook Input,E5:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,False,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",E6,Cheerfulness,Extraversion,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Cheerfulness item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Cheerfulness; Johnson workbook Input,E6:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",N1,Anxiety,Neuroticism,1,direct,Explicit persistent worry and nervous anticipation match worry/fear items.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Anxiety; Johnson workbook Input,N1:1:worry,high,True,True,N1,direct,N1,GPT-6 Astra,High,True,True,True,True
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",N2,Anger,Neuroticism,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Anger item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Anger; Johnson workbook Input,N2:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,False,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",N3,Depression,Neuroticism,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Depression item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Depression; Johnson workbook Input,N3:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",N4,Self-Consciousness,Neuroticism,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Self-Consciousness item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Self-Consciousness; Johnson workbook Input,N4:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,False,False,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",N5,Immoderation,Neuroticism,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Immoderation item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Immoderation; Johnson workbook Input,N5:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,False,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",N6,Vulnerability,Neuroticism,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Vulnerability item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Vulnerability; Johnson workbook Input,N6:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",O1,Imagination,Openness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Imagination item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Imagination; Johnson workbook Input,O1:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",O2,Artistic Interests,Openness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Artistic Interests item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Artistic Interests; Johnson workbook Input,O2:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,False,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",O3,Emotionality,Openness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Emotionality item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Emotionality; Johnson workbook Input,O3:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",O4,Adventurousness,Openness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Adventurousness item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Adventurousness; Johnson workbook Input,O4:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",O5,Intellect,Openness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Intellect item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Intellect; Johnson workbook Input,O5:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",O6,Liberalism,Openness,0,none,"The canonical definition describes Displays persistent worry, anticipates negative outcomes, and shows nervous energy No explicit or close link to the Liberalism item family was identified.",91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Liberalism; Johnson workbook Input,O6:0:anxious,not_supported,False,False,N1,direct,N1,GPT-6 Astra,High,True,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,A1,Trust,Agreeableness,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Trust item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Trust; Johnson workbook Input,A1:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,True,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,A2,Morality,Agreeableness,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Morality item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Morality; Johnson workbook Input,A2:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,True,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,A3,Altruism,Agreeableness,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Altruism item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Altruism; Johnson workbook Input,A3:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,True,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,A4,Cooperation,Agreeableness,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Cooperation item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Cooperation; Johnson workbook Input,A4:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,True,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,A5,Modesty,Agreeableness,-1,direct,Overconfidence and condescension match belief in superiority.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Modesty; Johnson workbook Input,A5:-1:superiority,high,True,True,A5,direct,,GPT-6 Astra,High,True,True,True,True
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,A6,Sympathy,Agreeableness,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Sympathy item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Sympathy; Johnson workbook Input,A6:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,True,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,C1,Self-Efficacy,Conscientiousness,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Self-Efficacy item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Self-Efficacy; Johnson workbook Input,C1:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,False,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,C2,Orderliness,Conscientiousness,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Orderliness item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Orderliness; Johnson workbook Input,C2:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,True,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,C3,Dutifulness,Conscientiousness,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Dutifulness item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Dutifulness; Johnson workbook Input,C3:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,True,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,C4,Achievement-Striving,Conscientiousness,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Achievement-Striving item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Achievement-Striving; Johnson workbook Input,C4:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,True,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,C5,Self-Discipline,Conscientiousness,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Self-Discipline item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Self-Discipline; Johnson workbook Input,C5:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,False,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,C6,Cautiousness,Conscientiousness,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Cautiousness item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Cautiousness; Johnson workbook Input,C6:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,True,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,E1,Friendliness,Extraversion,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Friendliness item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Friendliness; Johnson workbook Input,E1:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,False,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,E2,Gregariousness,Extraversion,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Gregariousness item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Gregariousness; Johnson workbook Input,E2:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,False,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,E3,Assertiveness,Extraversion,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Assertiveness item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Assertiveness; Johnson workbook Input,E3:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,True,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,E4,Activity Level,Extraversion,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Activity Level item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Activity Level; Johnson workbook Input,E4:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,False,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,E5,Excitement-Seeking,Extraversion,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Excitement-Seeking item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Excitement-Seeking; Johnson workbook Input,E5:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,False,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,E6,Cheerfulness,Extraversion,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Cheerfulness item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Cheerfulness; Johnson workbook Input,E6:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,True,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,N1,Anxiety,Neuroticism,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Anxiety item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Anxiety; Johnson workbook Input,N1:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,True,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,N2,Anger,Neuroticism,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Anger item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Anger; Johnson workbook Input,N2:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,False,True,False,False
arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,N3,Depression,Neuroticism,0,none,The canonical definition describes Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones No explicit or close link to the Depression item family was identified.,91ad7519fe89b55921f58680a9a734e158320ca4:research/outputs/externally_anchored_big_five/external_taxonomy_expanded_trait_mapping.csv; official IPIP newNEOFacetsKey.htm#Depression; Johnson workbook Input,N3:0:arrogant,not_supported,False,False,A5,direct,,GPT-6 Astra,High,True,True,False,False
