occupation_level,occupation_code,occupation_title,analytic_n,bootstrap_requested_replicates,bootstrap_valid_replicates,bootstrap_mean_displacement,bootstrap_median_displacement,bootstrap_p95_displacement,centroid_root_trace_covariance,bootstrap_method,openness_bootstrap_mean,openness_bootstrap_ci95_low,openness_bootstrap_ci95_high,conscientiousness_bootstrap_mean,conscientiousness_bootstrap_ci95_low,conscientiousness_bootstrap_ci95_high,extraversion_bootstrap_mean,extraversion_bootstrap_ci95_low,extraversion_bootstrap_ci95_high,agreeableness_bootstrap_mean,agreeableness_bootstrap_ci95_low,agreeableness_bootstrap_ci95_high,emotional_stability_bootstrap_mean,emotional_stability_bootstrap_ci95_low,emotional_stability_bootstrap_ci95_high,cov_openness__openness,cov_openness__conscientiousness,cov_openness__extraversion,cov_openness__agreeableness,cov_openness__emotional_stability,cov_conscientiousness__conscientiousness,cov_conscientiousness__extraversion,cov_conscientiousness__agreeableness,cov_conscientiousness__emotional_stability,cov_extraversion__extraversion,cov_extraversion__agreeableness,cov_extraversion__emotional_stability,cov_agreeableness__agreeableness,cov_agreeableness__emotional_stability,cov_emotional_stability__emotional_stability
narrow,2340,Other teachers and instructors,24,500,500,0.4986561007,0.4959298131,0.8109072574,0.531885522,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.2616302078,-0.1885391856,0.7435386536,-0.1155731709,-0.7349323422,0.4742466049,-0.1631214371,-0.5560226207,0.2891882977,0.5759394353,0.176684783,0.9369653257,0.2017174139,-0.1439770893,0.566739944,0.06353816119,-0.0213706582,-0.01017575139,0.01107805715,0.01454427222,0.1060717622,0.00991413541,0.01138477817,0.02568739766,0.04651461393,0.007846638233,0.000820709591,0.0349245132,-0.0002265949585,0.03185315797
narrow,2540,Teacher assistants,59,500,500,0.3240229037,0.3125171795,0.5403992885,0.3444189189,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.008797125699,-0.2940021077,0.2516761677,-0.03648809642,-0.2856511069,0.2380067876,0.2115096052,-0.06136624873,0.4823084158,0.2462323177,-0.04273247104,0.5180787349,-0.1047488536,-0.4894242623,0.250486604,0.02087607239,0.002535255682,0.009967881184,0.004900567365,0.01235842024,0.01886946701,0.001723575344,0.008968380887,0.009920246812,0.02097388019,0.003706745094,0.009023548624,0.02199771588,0.004260709246,0.03590725624
narrow,2630,Designers,29,500,500,0.3563663977,0.3311852921,0.6139128763,0.3811336095,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.6835795376,0.384461035,0.9567722897,-0.1595553933,-0.5663677062,0.2278132187,-0.1222248264,-0.4984819381,0.191819226,0.1610091504,-0.1892853879,0.5614729741,0.5042634472,0.2353234384,0.7732775192,0.02206667163,0.01073023717,0.002993935163,0.004231725903,-0.002382431688,0.04071798887,0.009920224099,0.01761983943,-0.008556323134,0.0281232789,0.008043926295,-0.003629100521,0.035523911,-0.006479374196,0.01883097788
narrow,2710,Producers and directors,10,500,500,0.6487933927,0.6207164983,1.254541789,0.7187017179,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.5012536374,-0.1001026862,1.061939607,0.4264465328,-0.04169963539,0.9501658578,0.08766703914,-0.6911007678,0.8709853225,-0.4813937411,-1.166169101,0.1954313443,-0.1901927521,-0.6926018374,0.3156416598,0.08762964028,-0.02838500781,0.03815254655,0.04967970292,0.007987998885,0.06390432745,0.02686637032,-0.07105963517,-0.03176146723,0.1673784911,0.03430435404,0.04493736432,0.1304730741,0.07339803385,0.06714662642
narrow,2720,"Athletes, coaches, umpires, and related workers",16,500,500,0.4188832212,0.3871881827,0.7459797834,0.4532445646,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.2211229348,-0.1258240895,0.5730881042,0.5455360495,0.184592816,0.8741393343,0.1062792238,-0.2526541609,0.5066374721,0.4346806933,-0.03648298071,0.8425734067,0.4832671642,0.03234845266,0.9353255255,0.03432008655,0.008898977245,0.01300028096,0.008147461363,0.01374467912,0.0311311464,0.007380744967,0.01054548435,0.01996612513,0.03786395076,0.007415052257,0.02948074692,0.0505158137,0.01560380261,0.05159963792
narrow,2750,"Musicians, singers, and related workers",12,500,500,0.7736405908,0.7413285878,1.358171524,0.8409662456,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.4756898644,-0.4559139301,1.337712062,-0.0205834317,-0.7877179592,0.6790167615,0.4987339865,-0.04419581564,1.019545304,-0.1875121634,-0.704341596,0.3998536812,-0.02848999619,-0.7179028215,0.9588287786,0.2474527308,0.1072547117,0.005235410802,0.03730073178,-0.04662522606,0.1304751285,-0.02073539319,0.05097145062,0.04149302429,0.07187406499,0.03166249644,0.02477414534,0.08064170175,0.08109905031,0.1767806003
narrow,2820,Public relations specialists,12,500,500,0.5359897881,0.5086671321,0.9507757452,0.5825847146,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.06667120088,-0.332751948,0.5084052693,0.3438275535,-0.1086379129,0.8328498858,0.2211315893,-0.4478584014,0.7692072541,0.2034712906,-0.3185690914,0.7272845847,0.109619226,-0.4399055961,0.6348724143,0.04300799196,-0.005026882587,-0.002425262643,0.02972429473,0.01326962972,0.05715303061,-0.002092667088,0.02119366337,-0.0007827093316,0.08788955845,-0.04802803492,0.04527902741,0.07636489182,-0.01838480926,0.07498947687
narrow,2910,Photographers,11,500,500,0.5993755365,0.5462208304,1.087870243,0.6539703178,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.4355837176,0.06021682183,0.8284802493,-0.6830528008,-1.288208122,-0.07179016046,0.004282363049,-0.6713881575,0.6882797736,-0.1326946305,-0.6604685389,0.5667140917,-0.177405865,-0.7673595183,0.3002686669,0.03970278083,0.008535878616,-0.03259467325,-0.02476419863,-0.03514794153,0.09876875297,-0.02551584396,-0.0606572579,-0.00446823823,0.1144502598,0.06317922211,0.03703073788,0.09967143833,0.02796501682,0.07508394465
narrow,3130,Registered nurses,71,500,500,0.2339638065,0.2231424926,0.3868274656,0.2494550111,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.2679946983,-0.4841679028,-0.07477487295,0.3240718789,0.1541627248,0.4963184145,0.01875581389,-0.1999496527,0.236081524,0.394151034,0.1161092679,0.6598641782,0.0006297042548,-0.2197658881,0.2040110752,0.01210613024,0.002406900276,0.005163313626,0.002155418291,0.0004021866296,0.008867531987,0.002474259774,0.005635518274,0.001893295148,0.01214723212,-0.001151833564,0.0004933081689,0.01800502327,0.002799986015,0.01110188494
narrow,3300,Clinical laboratory technologists and technicians,11,500,500,0.7303172333,0.7009938759,1.352700036,0.8043432154,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.267915666,-1.051893083,0.6313101316,0.5602398294,0.1961152573,0.9962646588,-0.344570798,-1.124585693,0.4817572106,0.04522690895,-0.7259133044,0.8246968688,-0.3400205984,-0.8921897596,0.3280249498,0.1854197904,-0.04698436477,-0.04800178849,-0.1005881851,-0.07317927666,0.04465557651,0.03364383374,0.04048802665,0.05052849579,0.171757307,0.05677074559,0.01768784591,0.1484647181,0.08641670808,0.09667061619
narrow,3320,Diagnostic related technologists and technicians,13,500,500,0.6984962728,0.6416502357,1.282278833,0.772225645,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.02220596937,-0.558148844,0.6568324016,-0.01264821834,-0.7314444299,0.6033525026,0.378814776,-0.5232091594,1.314034023,0.4507417095,-0.2013164877,1.079745951,0.5008885302,-0.02397264229,0.99044558,0.08875023065,-0.07467108796,0.1005085225,-0.007956148331,-0.04224862456,0.110502859,-0.09403859431,0.01115458533,0.05163281481,0.2096260101,-0.02951806079,-0.08264727043,0.1198630368,0.02715838556,0.06759031023
narrow,3400,Emergency medical technicians and paramedics,16,500,500,0.6183823495,0.5871798446,1.155997887,0.6791831997,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.05542933937,-0.6884061949,0.4260006532,0.2668281827,-0.4528114778,0.8347181684,0.456736731,-0.0708637911,1.162210086,-0.1789157241,-0.6865126739,0.3563803824,0.2414169251,-0.2987668212,0.9672879344,0.07530249493,0.07337267057,-0.02109928785,0.05174404831,0.01744452901,0.1055643327,-0.003700997916,0.05109569054,0.02454702712,0.09663522426,-0.0151871286,0.02139607459,0.07639080112,0.03365880983,0.1073969658
narrow,3410,Health diagnosing and treating practitioner support technicians,32,500,500,0.4693411709,0.4608398378,0.7595230692,0.4981896561,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.1231109615,-0.4991477958,0.2057590801,-0.04124427376,-0.508661926,0.4329323834,-0.1202248,-0.563987171,0.3357128743,0.1716520975,-0.2801706365,0.6349522322,-0.512631393,-0.977065108,-0.0919866418,0.03465415985,-0.01861531687,-0.01572172913,0.01328919831,0.01985193997,0.05760194884,0.02049268119,-0.01321881132,0.006514119668,0.05251215984,0.001360052824,0.001325894868,0.05272936873,0.02379565904,0.05069529618
narrow,3500,Licensed practical and licensed vocational nurses,19,500,500,0.3929281946,0.3644826798,0.6875101265,0.4264277903,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.1667523008,-0.1525537681,0.4306979798,0.5259028655,0.1120837054,0.8657539166,0.410980021,-0.005942876056,0.8023252185,0.2982288608,-0.1181649747,0.6510921279,-0.1457713355,-0.5620180401,0.3038750099,0.02165805791,0.001487505799,0.01080588794,0.003225278855,-0.0009081397796,0.03551513248,0.01659427732,-0.003293418012,-0.005348287059,0.03981298128,-0.01315701418,0.01369131741,0.03738348105,-0.02332791092,0.04747100764
narrow,3600,"Nursing, psychiatric, and home health aides",134,500,500,0.2065019428,0.1963334423,0.3504214052,0.2200576925,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.215961641,-0.3996964777,0.006353610504,0.03020913346,-0.1305490909,0.1977657257,-0.2676203195,-0.4896612736,-0.05802168367,0.06821915264,-0.09317007921,0.2200925531,-0.1514920059,-0.3536079694,0.04945135052,0.01211860737,-0.001163068205,0.006187472186,-0.000243391647,0.001407140506,0.007856832897,-0.001915779368,-0.0009904048887,0.003052000806,0.01119742962,0.001405169753,0.002023853769,0.006435177957,0.002734630826,0.01081734016
narrow,3630,Massage therapists,12,500,500,0.5982264413,0.5476721226,1.166540036,0.6608752044,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.2558893068,-0.3128558935,0.8931224044,0.1455050688,-0.3659101617,0.638740035,0.4871065363,-0.2328434885,1.163649057,0.488619062,-0.1078702265,1.084138735,0.1633276144,-0.4099928128,0.6916196223,0.08226572735,0.01231979342,0.02494692462,0.04101453689,0.0008169353818,0.06750386199,0.04139402017,0.05612580904,0.03001661618,0.1310167468,0.04601281566,0.05420833208,0.08092693837,0.031426639,0.07504276128
narrow,3640,Dental assistants,14,500,500,0.606902484,0.5771669223,1.082644699,0.6612990382,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.4866503382,-1.186641046,0.1280941981,-0.08869244861,-0.7989490664,0.5585241237,0.328702162,-0.2657359942,1.032692772,-0.172598274,-0.5521582928,0.2078988694,-0.0613376018,-0.4127979191,0.30302677,0.1129064371,0.07442167863,-0.0008243071538,0.001110013668,-0.01257891136,0.1258274217,0.02514949779,0.02516338141,0.02636597921,0.1246510036,0.04050191483,0.04327662433,0.04013842922,0.02220409623,0.03379312628
narrow,3650,Medical assistants and other healthcare support occupations,77,500,500,0.2572977198,0.2490566636,0.4108845883,0.2720221681,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.02061757101,-0.2363210793,0.2018689711,0.1551508203,-0.06956991088,0.3487589216,-0.1346993345,-0.3917213255,0.1231380486,0.1896034704,0.0009804444014,0.3659057986,-0.06541030466,-0.3640698858,0.2508565587,0.0127754308,-0.003148373219,0.001968830289,0.001362378986,0.004571504796,0.01119003439,-0.001781764535,0.0004359349996,-0.002288368491,0.01693900247,0.002440291476,0.002405192401,0.00923426438,-0.0002330242954,0.0238573279
narrow,3800,"Bailiffs, correctional officers, and jailers",27,500,500,0.4886792606,0.473881516,0.8670896442,0.5278594375,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.5191825353,-1.085203106,0.1377560948,-0.07718140861,-0.5870131599,0.4675930867,-0.2756354064,-0.5434830156,0.00176136043,-0.3841443498,-0.7964283227,0.02132865519,-0.2349482813,-0.6555765746,0.1794230647,0.09229528093,0.01523617587,-0.01776706143,0.02792104055,0.01266062182,0.07473097228,-0.01938053869,0.002138774062,0.02984607974,0.02101164207,-0.006634115844,-0.008462253593,0.04477393841,0.0128613612,0.04582375206
narrow,3850,Police and sheriff's patrol officers,34,500,500,0.3444402578,0.3262159286,0.5789564481,0.3677370041,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.4367668799,-0.7640020111,-0.1157780051,0.06900644022,-0.331185068,0.4624157774,0.1170795964,-0.1868890721,0.4146424844,-0.3541131063,-0.6537821863,-0.0562603463,0.1742262259,-0.09507242602,0.4461664051,0.02693627536,-0.00155632549,0.005667130263,0.005768992921,-0.006135806204,0.03708865275,0.0178120329,-0.002350904134,0.01448703769,0.02613125631,0.001132428433,0.01115247124,0.02514942203,0.007069294184,0.01992489777
narrow,3920,Security guards and gaming surveillance officers,86,500,500,0.2675471108,0.2629680231,0.4245690221,0.2840331924,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.1768276982,-0.4002059309,0.07284257596,0.07467363865,-0.2193081182,0.3610770737,0.02483869208,-0.1963508536,0.2105376396,-0.3402627513,-0.573315816,-0.07857488148,0.08114216322,-0.1414431652,0.3245370534,0.01553340322,9.258461198e-05,0.001905031895,-0.0006251733581,0.002556858925,0.02223238366,-0.006036761602,0.002773132514,0.008073187515,0.01128965688,-0.002894347456,-0.002913341134,0.0163452751,0.004164529719,0.01527413554
narrow,4000,Chefs and head cooks,22,500,500,0.4307339,0.4061476102,0.7147893703,0.463613043,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.0815429933,-0.3708078814,0.4991315234,-0.03278162624,-0.3786626406,0.3000882828,-0.2667836009,-0.7517177283,0.2771521236,0.01862311677,-0.3356037881,0.358131233,-0.1458201948,-0.5044575982,0.2241478182,0.05240195302,-0.002824157848,0.01977214236,-0.004950045915,0.01418374971,0.030290893,-0.001444054465,0.001864384836,-0.01444900549,0.06923596997,-0.01591063064,0.006957227878,0.02875010878,-0.005942485253,0.0342581289
narrow,4010,First-line supervisors/managers of food preparation and serving workers,42,500,500,0.3438716414,0.3239223632,0.5844140848,0.3645461756,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.2803660615,0.02666223945,0.5416973983,0.108956746,-0.186870069,0.4030834328,-0.142305593,-0.5096949431,0.2356409171,-0.08717284671,-0.3825403918,0.2115528174,-0.07567788209,-0.4381817053,0.2707242571,0.01886646336,0.009680425721,0.008883796168,0.0004202133346,0.004847821224,0.02460495382,0.004129521113,-0.002292619828,0.009808569238,0.0341483265,0.0103530663,0.005722385254,0.02375216615,0.008256231816,0.03152200432
narrow,4020,Cooks,120,500,500,0.204794844,0.203325956,0.3243946354,0.2163390903,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.03645716975,-0.2416335181,0.1666798167,-0.1372146607,-0.3047504803,0.04411774317,-0.3337695241,-0.5111894881,-0.1674272913,-0.353895983,-0.510852734,-0.2000877653,-0.3444090403,-0.5685893669,-0.1336962449,0.01080449636,0.0008338653677,0.003709668645,0.0007570803259,0.004223418329,0.008368451282,-0.001926562686,0.0005865086148,0.002584833883,0.008286385408,-0.0006255855202,-0.001040397103,0.006135184017,0.00227070222,0.01320808494
narrow,4030,Food preparation workers,46,500,500,0.3329321624,0.3207023341,0.5721280761,0.3566041054,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.04926414419,-0.3787326409,0.31920113,-0.2757051379,-0.5582131044,0.002252165352,-0.1794387742,-0.5019089735,0.1414241461,-0.2363425406,-0.4930311754,0.06392305783,-0.2822672458,-0.5503690728,-0.0149162471,0.03423985559,-6.032980753e-05,0.005447172957,0.01974404012,0.01160878663,0.02266631735,0.006054000009,0.002279090587,0.001553603607,0.02893222385,0.008539201603,0.01079642124,0.02223936111,0.006144197578,0.0190887301
narrow,4040,Bartenders,32,500,500,0.3659039469,0.351291161,0.5998208156,0.3875837494,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.2430713572,-0.07853476243,0.5917457035,-0.2621612604,-0.6000709485,0.07000754379,0.1989090198,-0.1455949158,0.5032891574,0.0821614434,-0.2294381332,0.4179891907,-0.3935978529,-0.7602905248,-0.03507822543,0.02765424268,-0.006095835839,0.0002545399807,0.0061755662,0.004680381273,0.02948666138,-0.006429009772,-0.002234105695,-0.01115745533,0.02851036234,0.0008282412365,0.004247276157,0.02655657727,0.00713128822,0.03801331913
narrow,4050,"Combined food preparation and serving workers, including fast food",30,500,500,0.4404793767,0.4214142418,0.7435344663,0.4694753918,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.04944939665,-0.454270723,0.3294679408,-0.9143015217,-1.299465077,-0.5453039161,-0.3239047731,-0.7892113302,0.1425434511,-0.1908804769,-0.5584675931,0.2184582812,-0.6560957166,-1.105891671,-0.2459466865,0.03860013561,0.01312652266,-0.007664573412,0.01208363757,0.01956347233,0.03947671214,-0.004913899251,-0.0008272050666,0.02712338804,0.05852938273,0.0002256042229,-0.001216115927,0.03710360016,0.005369710113,0.04669731284
narrow,4110,Waiters and waitresses,159,500,500,0.1963724937,0.1946964261,0.3151743765,0.2082434384,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.1971112092,0.03468006943,0.3662004157,-0.225386054,-0.3947684501,-0.04963340914,0.1715031476,-0.00223066067,0.3309765764,0.04202961435,-0.1193044474,0.2448303133,-0.158780882,-0.3676891505,0.05501852209,0.007863974983,-0.001064421454,0.002982900519,0.001177675209,0.001817306013,0.008170346764,-0.0004861433772,0.001740978847,0.002880249224,0.007480377942,0.001198220997,0.0007024040044,0.00841357884,0.004824634276,0.01143705113
narrow,4130,Dining room and cafeteria attendants and bartender helpers,10,500,500,0.7743105981,0.7052882374,1.478865762,0.8606171021,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.2806429799,-0.09077943105,0.6979923814,-0.5212341519,-1.067548071,0.1531962909,-0.7546850847,-1.718068685,0.3268189067,-0.002227043535,-0.7871126255,0.6731495748,-0.5528740409,-1.273990953,0.3999995095,0.04080286849,0.03167556001,-0.007864359845,0.01351836704,0.07126171681,0.1015830744,-0.01812237782,-0.03576318318,0.08772531387,0.2819031427,-0.04096798529,-0.01355238592,0.1441554188,-0.01009377897,0.1722172921
narrow,4140,Dishwashers,15,500,500,0.8043545778,0.7327110507,1.512136958,0.8964375855,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.2372013625,-1.110127609,0.6929982659,-1.231058151,-2.064879895,-0.1155868985,-0.3082115064,-0.9910720415,0.3877626042,-0.4564622335,-1.217748643,0.271379931,-1.145487915,-1.787953833,-0.5236055624,0.2040038637,-0.01538029689,0.07572074772,-0.145155337,-0.01232896924,0.2307803664,-0.07154162534,-0.03782349846,0.0794828824,0.1196347296,-0.04058721522,-0.0687761586,0.144880117,0.001510906869,0.1043012681
narrow,4150,"Hosts and hostesses, restaurant, lounge, and coffee shop",11,500,500,0.8358941035,0.7485099637,1.581777217,0.9331420044,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.0401033389,-0.7182518348,0.7752035891,-0.1028794588,-0.9109211885,0.766143403,-0.4032726285,-1.136437719,0.3097122185,0.1495927691,-0.6347498601,1.062908482,-0.6187790776,-1.462730812,0.3279265111,0.1427951045,0.02233960236,0.02074649597,-0.01466157732,0.05324496374,0.1994886513,0.0840293966,0.1025011816,0.1406535378,0.1395156337,0.09068428621,0.123664339,0.1883249621,0.1495697314,0.2006296488
narrow,4220,Janitors and building cleaners,82,500,500,0.2742370799,0.2641261035,0.4483054954,0.2914823496,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.2919247182,-0.6122070242,0.006077064722,-0.05457167318,-0.3273982383,0.2397297475,-0.4177124454,-0.6440678514,-0.1875503,-0.2261664333,-0.4369784221,-0.03885947333,-0.2646211727,-0.5126918301,-0.03012127961,0.02293873934,0.006944229265,0.006010771339,-0.0004191197462,-0.002372291674,0.02083990448,0.003413889078,-0.0009059516439,0.001226108142,0.01544689962,-0.003498445812,-0.0009399667842,0.01064709718,0.004604390034,0.01508931953
narrow,4230,Maids and housekeeping cleaners,48,500,500,0.3964588791,0.3736902781,0.6668026063,0.4275456837,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.0964753898,-0.3619139518,0.2036659653,-0.001546372841,-0.3313707943,0.3694889421,-0.1426238019,-0.4347759905,0.1626834127,-0.1788460259,-0.6007217116,0.3338784616,-0.4969042785,-0.8597708102,-0.08981135841,0.0190239272,0.01042111905,0.006456952189,0.01300973082,0.004509548518,0.03527566569,0.01829003181,0.02075450221,0.009349558393,0.02508435067,0.02256765363,0.0152087892,0.06287987355,0.005960330047,0.04053149458
narrow,4250,Grounds maintenance workers,70,500,500,0.2989592553,0.2861079485,0.4886906725,0.317657773,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.1222914727,-0.1430110194,0.4070765373,-0.244758903,-0.5603883527,0.09314000685,-0.05356475615,-0.3282516336,0.180016615,-0.2962162953,-0.5524401239,-0.01846526488,0.03912328449,-0.2234684622,0.2844044582,0.02161344244,0.009612747714,0.00820827761,0.007378249989,0.003227214973,0.02712881596,0.004067571985,0.003771651099,0.003781447414,0.01710078485,0.005684463342,0.003679762928,0.01843529319,0.006070835396,0.0166281243
narrow,4350,Nonfarm animal caretakers,13,500,500,0.5703298548,0.5311986748,1.052487717,0.6229552661,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.5041866112,0.002637763811,0.9571457487,0.2745269262,-0.1317375677,0.6853776004,0.1795047558,-0.3281962651,0.6939650082,0.4514420293,-0.3582001,1.108386411,0.05176445735,-0.5304568493,0.5709208932,0.05848797294,0.003342349815,0.02432211519,-0.01125478205,0.01382880346,0.0422813027,-0.02829305148,0.04542187751,0.04126083642,0.0750855231,-0.04214594501,-0.01939169213,0.1313145577,0.06922055927,0.08090390715
narrow,4430,Miscellaneous entertainment attendants and related workers,11,500,500,0.7919478608,0.6919469853,1.762139347,0.9288205604,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.3531267131,-1.37514936,0.6442275723,-0.5845963616,-1.127192355,0.03549135472,-0.1961247302,-1.305345585,0.5704212917,0.1285447451,-0.669392596,0.9695776486,0.08054318375,-0.7764362467,0.7735500488,0.2527141215,-0.07244513389,0.1672546362,0.2075107436,-0.1355682837,0.08145716582,-0.04841375626,-0.06976122803,0.06540070795,0.2023246715,0.1378379253,-0.09083500971,0.176693356,-0.1139039872,0.1495183188
narrow,4510,"Hairdressers, hairstylists, and cosmetologists",35,500,500,0.3443198542,0.3262713141,0.5973471758,0.3711373365,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),0.2058583357,-0.1061727671,0.5399605403,0.3071205476,-0.149859864,0.680040469,0.4016863246,0.06940576013,0.68951089,0.3834819145,0.1069471812,0.6356031336,0.2029094973,-0.110614953,0.4894784866,0.02915242307,-0.009487229412,0.004810958614,0.01370162032,0.006782132688,0.04171509376,-0.001151048301,0.003253327965,0.0078471863,0.02489724709,0.01171246026,0.007098971911,0.01864793805,0.00927929385,0.02333022058
narrow,4520,Miscellaneous personal appearance workers,12,500,500,0.5946138693,0.556899853,1.062405244,0.6517382546,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.2715688015,-1.009625932,0.4626867629,0.3659311252,0.02472248955,0.7110357291,0.09743548053,-0.3500547856,0.562447646,0.198922081,-0.2646283418,0.6308422338,0.04790351801,-0.6976208438,0.7691571934,0.1451467066,-0.02541534997,0.03409961124,0.01415627451,-0.02636869358,0.03095501012,-0.002483011238,0.002589048478,-0.02825203117,0.04895550777,0.03522780221,0.03515365206,0.05015786553,0.01102896749,0.1495476625
narrow,4600,Child care workers,91,500,500,0.2445747341,0.2353814893,0.4094850187,0.2588580327,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.03335470749,-0.2439763032,0.1858012434,-0.1642148278,-0.4130320435,0.07597189214,0.06802767528,-0.1755931264,0.30419317,0.2326836338,0.02360738362,0.4273818746,-0.4482041117,-0.669048133,-0.2239232145,0.01261491273,0.0009802309791,0.003129558888,0.00441567668,0.002505686587,0.01543167651,0.001123941302,0.002250808752,0.002134237223,0.01499553455,0.001606104846,0.006002382556,0.01027788596,0.002311563519,0.01368747134
narrow,4610,Personal and home care aides,59,500,500,0.3366923126,0.3245856969,0.5521741407,0.3578717622,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.280383561,-0.6168396939,0.04456552388,0.07821904412,-0.20633913,0.3716594345,-0.2366349018,-0.6389481093,0.09612286564,-0.006173200566,-0.2964607387,0.2557008426,-0.02773829357,-0.3400767685,0.2340142895,0.0278984463,0.001842456588,0.0006360279302,0.005565205537,0.01044693733,0.02378396149,0.0005995092269,0.007856003701,0.007572227578,0.03538029544,-0.007362623241,0.00610181266,0.01939210404,0.002231043446,0.02161739091
narrow,4620,Recreation and fitness workers,16,500,500,0.4433619646,0.4055138068,0.8781565952,0.4960785345,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.08426585126,-0.6431582631,0.3773260308,0.5052343619,0.2325291128,0.8020554179,0.003830287022,-0.5883821579,0.4855580207,0.723892321,0.270586074,1.112715725,0.4326807422,0.1134566272,0.7504289447,0.07314712588,0.009838909635,0.05239214051,0.0382584377,0.007819161271,0.0212050412,-0.001837059186,0.02375981626,-3.008778172e-05,0.07723659396,0.02162149233,0.003826849786,0.04818266089,0.00753205377,0.02632249046
narrow,4650,"Personal care and service workers, all other",11,500,500,0.5489912449,0.4857558116,1.072675278,0.6295836993,stratified PSU-with-replacement; two PSUs drawn per VSTRAT; deviations rescaled sqrt(2),-0.2430286425,-0.7787968677,0.1969123336,0.4692837546,0.1007458176,0.9419194866,-0.09107625132,-0.8148997403,0.6000070074,-0.003150979848,-0.7302127753,0.5111204068,0.3686243113,-0.250744652,0.7706519539,0.06382553197,0.01018239643,0.05510165845,0.03467287228,0.03727205299,0.04508322946,0.03903526675,-0.036005312,0.01692304211,0.126167978,0.02152303897,0.03866614413,0.0980018018,0.0190180358,0.06329709314
