model,trait,trait_pc1,trait_pc2,trait_pc3,trait_pc4,trait_pc5,trait_pc6,trait_pc7,trait_pc8,trait_pc9,trait_pc10,trait_pc11,trait_pc12,trait_pc13,trait_pc14,trait_pc15,trait_pc16,trait_pc17,trait_pc18,trait_pc19,trait_pc20
qwen,manic,-70.26062610623481,-4.255424147541203,1.6826222633100256,11.805579130558586,-21.54163464545944,10.719993542923898,3.7352597969968926,21.02266342823212,-3.323113340625628,-16.413519910232527,-5.886910079245471,-0.918467208270835,-3.606994356876257,4.807177202645457,4.243278273483313,-5.553115462113098,-2.038937232642162,2.1910953520032117,0.25513706282630566,0.1229896785913143
qwen,manipulative,-21.35040834336883,5.091489886995043,5.225028371640126,-12.936336711695521,7.866711638840124,-2.1278921178028702,12.266499555109357,3.1337688551427663,15.258326261291241,-6.650402402009235,8.860410376629886,1.8471964645885797,2.4897296547924492,-9.070557564500046,9.554469351414102,2.63458904459197,1.8322890216951067,6.634048731406924,1.9215670950915824,-2.879135472658178
qwen,materialist,23.062519899411587,31.557979014008843,38.423265624088295,-0.5284883722418194,-6.464178740575575,6.591041575941567,1.2374169647172972,-6.296547454707193,0.9177491217061672,-14.040654831891326,-2.4419279537729843,-3.2769375886860077,0.3407747045193506,5.493341102457653,0.3549223058107167,15.404017184553528,-2.8474844432154325,-4.732734535667328,1.2946291325062669,3.8961849589011597
qwen,meditative,59.24650999952571,-55.57993153078637,-46.3516472407382,-33.28753949094367,13.588203247170794,17.299141648875977,4.770500739592837,-8.615007190405418,-16.407438893048674,25.162048925424898,-14.968199765546073,-13.245575206959838,17.93229524006939,-3.0267660288084755,13.41026617640666,5.408219301488207,11.987536532885745,-0.9438735897999152,14.160322551570813,0.20568502835655264
qwen,melancholic,-15.801219552567016,36.88453849282523,-22.927379898937538,-22.43242595358737,28.43705927576157,-5.247857974448211,20.21606030871244,-30.88706972621052,-10.643317027158998,-3.617943560670613,12.13007104951678,-3.526273390785033,1.0503023173749586,13.09729811636675,-1.0631358203732117,2.741350074565448,-0.4346874743055109,0.6813626574837469,0.3656731385872502,-3.094643966676944
qwen,melodramatic,-56.06951073749223,-1.1172169506111973,-56.590958122979686,-3.095444574261816,-37.94605487299734,6.407943038623909,10.577295148499108,-7.238801829314399,-5.854001838412594,-11.43365762444368,-0.6002374319842421,-6.403254915866935,-3.767576617892365,1.3469652340819316,-14.613857459770747,-8.251765848012486,4.187337407973368,1.3001504550051184,4.211703970016965,-1.6233337857957868
qwen,mercurial,-58.79732702489259,4.283800754845383,-4.706613775850235,-2.999998514103851,3.564646815375104,13.746702256257773,0.6174195087378673,1.5866970902083837,-1.6848315584886637,-2.6550922360106743,-1.645567817508951,-2.801675351677868,0.8246909687228046,4.905086556679931,3.36240509966778,-0.3780547679834547,-3.191183329458211,2.0729835935305143,-4.854396763728733,-0.754259307693288
qwen,metaphorical,-37.32497913926116,-34.607515165137855,-55.81129736795212,0.6694628536492901,-3.3290985337245593,3.985463706916735,-5.930665710647391,-18.471310391124582,8.902402120182723,-0.8629813177082359,6.405086405746008,7.523344616284435,-7.446751362558274,2.220465443821003,-0.4465877459629847,6.569626255290179,0.7568934438899585,-0.3698230325826987,-1.317666825538143,1.5442127889886983
qwen,methodical,86.00452330207592,19.972143492600146,19.843513603707446,17.195183431305544,-17.258501547144785,-0.06731300268968764,7.648012792917696,-1.899265190876602,-1.3074379797589426,2.603806000057133,-1.9636492658054525,-0.36586727439516575,0.6674217162885235,-7.080377447532487,-6.833049978442715,-5.3865309776813755,8.884028360546985,1.8096283900624046,1.8226180176060014,-2.8168384799682022
qwen,meticulous,83.5009935857567,31.553711628901112,-30.365041590557215,23.58646665799126,-8.280115673128872,6.896464646601404,18.177116644251978,-5.2653039596303985,-1.3876222803178841,2.9749394975540535,-5.204604157421247,-14.560352824413021,3.71834487672615,1.3378236721914931,3.7683629520738746,-4.820944325339811,-1.729324870524634,1.1499936875614059,-3.785845642982665,0.1641795438386039
qwen,militant,-39.9851642757011,43.71258788251453,-5.365614268200942,-2.777449246730001,-7.704920169612555,-34.135600381060236,2.0616173284395116,-5.366815070623185,3.7044055171172023,-6.2723004996491385,-5.514143118156708,2.737015541449941,-7.132341431378809,-6.404292719481643,-2.415577751544311,-6.62442376664744,-7.39066845662571,-0.3772749326975804,0.623500064924048,1.8752071744145997
qwen,misanthropic,-43.515841840753424,50.393906938753055,-4.9592455285734065,-20.694697681504138,10.152573039896732,0.15219049920215189,9.433915981159366,-7.211810522590587,1.2271903017575951,4.798208359700265,3.62963684251144,-9.922032196488178,-10.541206678330342,-3.6148916620737186,-3.34078614706455,-0.9095238273882109,12.037171520459227,-7.302166110685896,6.343494165962282,3.283834899129392
qwen,mischievous,-68.8847650193896,-2.517751000609948,5.938619109497841,1.100925858041254,-10.650978966053898,30.044503174939983,-9.385721656106542,-0.4432652253097016,5.082490050279395,5.064575664267689,-7.073298908840789,-5.48286528700247,-3.220233963431647,-1.88344784995891,-2.3691925927689255,4.124240994617198,-7.789537210571978,12.895740007980963,-2.2512620971132797,-0.08382229323331981
qwen,moderate,70.9909472917285,-36.29854314946402,34.52406766033862,-1.0363230340684666,7.163759817392641,25.853499116470527,-2.70224264889332,-5.903202960733439,5.905738775217664,-4.11185840748314,3.6135964982552644,5.847361641789894,2.417783939444325,8.288169664964485,1.7979383754731038,-3.2126363881239444,1.226442451786206,2.539406468155253,0.8002538480300209,-0.9757570485894668
qwen,mystical,-18.20048342208447,-44.78048293711623,-40.377881927560104,-43.301247346708685,0.20181725480893026,-10.8272346182207,-6.852945969114095,-5.636552166766869,-14.740649565173374,5.777562045748945,-12.187198441351594,1.735283523119811,3.944474545553544,-6.76152302959746,14.280903528256005,-13.509393995594413,0.5498476645043311,-3.160145469656827,5.3127896585509085,4.214586438348795
qwen,naive,-5.5351766282818184,-63.37912595986994,40.79967469399313,-34.97212828007509,-21.178903257664555,15.48055472155562,20.027422439736714,16.03248476555645,-6.17840604934776,-12.445845240213185,-12.830952009423086,-5.713776582671871,-13.221188030460201,-0.19778866185288382,6.659847737186852,9.993614544278893,11.313336686937346,2.0908801030371387,-2.0263390275004998,-2.6568612031313354
qwen,narrative,-44.23008152445081,-29.38580185577477,-25.674292436518137,-2.1841485481718896,-1.6984632549559415,1.7878296423532158,14.185977667673884,-24.074813970148792,4.9175793314451735,-6.6974255369729345,-2.078701733314165,-0.6346621872384185,-5.050970208638441,-1.7058616825182689,1.9337619027903683,11.906244902896116,-7.00566740340739,-3.3452717555970084,-11.01118357700205,-4.376535038517552
qwen,neurotic,-62.79875854312456,2.029878384952065,29.573757239113878,-3.05790958037575,21.121226733745505,4.728964594594439,36.26814939774869,2.8796248307656187,-20.722171726482053,-17.419914830549057,11.071074408321811,3.561968779202908,5.839527116108966,11.322780230899545,11.934285683129449,-4.699575529612155,5.87418515762959,10.191138716394185,0.6501087729968589,-5.621108928989545
qwen,nihilistic,-17.993315918267765,42.00410730987285,-16.498532686077514,-31.75275083602409,23.383793134189563,6.16996201815857,3.6199969337598694,-4.386221276612082,2.581448353150677,-2.580642717424299,-15.996771667468694,-4.734935282380559,-8.394271964921373,1.3138603908615774,-3.2472459491167442,3.9588260946410383,14.55124278173354,-6.111389997661377,5.942323696192343,3.1156945830922687
qwen,nonchalant,-70.0201089572949,19.392461789325242,52.197563498399056,-23.730429260014002,17.67528988921157,18.79937725230883,-12.080122487251371,-1.922801442230835,-1.4265860634891034,3.9802726741464785,-2.336105292478561,16.84613844220396,-4.751831923541767,9.56762249523824,3.3296186798104914,-7.4723509436523905,-0.08802354694735695,-11.748943857424264,3.372354329829626,4.050458970866866
qwen,nostalgic,-3.6781781951925034,-21.052666434048668,-19.155758651266495,-37.53097407924709,-10.765838284703579,16.106318190800078,21.429333908002267,-13.577538201004693,5.644725862338914,9.30544281620825,0.5187856774665721,13.034993025340869,-4.006758084659151,-1.0050260840250513,-11.650843257573781,7.2777958794395845,-9.086180288274658,-6.891291492683845,-3.5365866647228907,-6.64300974269756
qwen,nurturing,33.58444978129551,-74.4915491117955,-1.411609660548374,16.332087499556717,-16.640405391186817,-2.5502899541513053,0.4468012844580049,1.5109444543636399,-6.125788392961799,3.560654823184602,-0.30751016842257073,-3.272615552692193,3.9366386044762023,3.8108824782086845,2.7963066168345776,5.16492786920375,-3.7577932799097127,7.856621083471637,5.202748646246326,4.018180739043798
qwen,obsessive,-11.109722964985329,16.373327324572298,-12.202338328948755,1.7660859666273268,5.78877754873585,-3.5881071042417676,15.185948503643775,-0.6858604061572297,-1.7160307723015107,-10.091248029444387,-8.134274606403325,-1.634130476484052,6.691840385899589,2.3901117095554425,5.326203191676712,6.448572005107417,-6.4146310977069465,0.879290147260641,-3.5477033080905858,3.1158707408998736
qwen,open_ended,13.784291889809642,-30.180804621351754,4.629553526570584,-2.71088597804241,33.36982412288246,11.250797716518134,-3.0656864988083523,1.9331052324403453,1.9715610655748286,-4.46795726369493,2.938061704213888,0.06564580558448414,-0.6417297707932905,-0.6875442904252627,-4.049103265147368,-6.2245121395040295,0.41613083746080204,-1.1544200865475462,-0.08286943606586886,-0.7293280898196591
qwen,optimistic,15.954624606219953,-54.09697827375582,23.675324912356174,-8.158959406334354,-24.885130687554724,-3.2395993120323165,-14.700096861932762,12.800882905878737,4.279623386056711,-2.0236608415042694,-8.600406520888262,1.4873908878235553,0.3431787489336324,3.2711551019095464,2.5982994340606833,0.03170367173191756,5.1875213936876,-8.73283400018489,-10.275362521327265,5.638025355188428
qwen,pacifist,11.598468342773092,-18.2537058754673,6.877027669821133,-14.510012417160631,3.2725409824769764,-7.297495099815768,-1.48093988931037,8.802756556913563,-8.660020386047778,6.150337813476617,-0.10128785574224654,-9.53223983109138,-4.430056500488808,-4.0423403534071625,3.7236415908471967,2.8017181191594394,0.4034782167260606,-0.5167721081645574,3.8320212586865137,3.5932523230865367
qwen,paradoxical,-9.10140258500859,-11.419407659605346,-25.308047844474054,-8.564346031107775,19.621004283730063,-3.8685295039566454,-4.712469928181487,-4.08225288123428,-0.43418359670528633,-1.928417892929125,-2.201769802116453,1.5227957692066338,-0.4202113470148618,0.10251085072731148,2.0444966683092773,-0.0830692341831458,-1.1644762790145158,2.44071693252712,-2.0646970026545772,-1.9534943478812294
qwen,paranoid,-0.9475909162603318,27.27038637843525,-5.42053791348958,-4.832508103174065,14.36520940527876,-8.850976453670462,5.51455626883726,-1.854805176014443,7.134476410642336,-3.891883113517742,1.0317846195134206,-3.288883948322303,-6.88673161011627,-13.858063599548098,4.435967420174075,-2.234613718803647,-7.952255153041284,11.13769836705859,7.9383192293574085,3.542313236243694
qwen,passionate,-56.85874624981494,-21.178734280314746,-11.32214814225023,19.78979829477472,-19.023268570269895,-22.967439808615598,10.147270409214672,9.82278723519151,-2.366516153467211,-6.380484078818065,0.12258482638524339,3.4089755934321255,1.2633939357115567,0.8720245782378668,-1.3650834581839315,-1.6592399815927483,-0.819753510776294,-1.8991945931194791,2.462606522165357,1.033896384471505
qwen,passive_aggressive,-58.86525969079147,16.69629684637503,8.187892908404216,-11.702499750831551,1.761699077594597,29.604735817330695,1.8678904124634301,4.351959502058235,7.946614231371769,7.589762512317891,9.560010828689505,-3.6212154102529834,7.581849896981998,-7.875506360903591,3.336630058848989,2.636818550566519,4.927354154683017,2.607121155923082,-3.234150387043047,0.027943996900264386
qwen,patient,87.03174586202097,-28.748155862874565,-6.5583394673557915,15.317611671721567,0.15138030101273722,-2.3903423327819953,-0.051543666334343805,-9.910049386923362,5.243256605743179,-2.8908896846094354,-10.121383957046948,-5.581872085332041,-10.324708226805637,2.525180747470824,-3.146909242744943,3.7633990069247676,-2.4702390883380128,9.34172769488226,9.76225391565533,-7.802388122779298
qwen,pedantic,38.136994457400974,42.707558797005824,-21.235183809160997,11.459341725273177,-0.5903182307568715,19.56330130397117,6.563005110204081,7.835522308410943,-4.42445840497549,-6.071311759536991,-5.3736329065757,3.886082369662298,11.223252779521673,1.4962392626848187,0.3185978890015742,1.8549966404409997,-8.624648792887461,-4.310953118605211,-0.10350269830563633,4.670034823670168
qwen,pensive,64.59397651011996,-3.3179555675364982,-54.31453196482112,13.996727448305071,19.349811150110312,0.8806433938697329,17.518000086998004,0.01918469554178913,8.63564073068715,7.714497279860994,-0.47963809678723823,-8.533973264468463,3.4928442485777054,3.801383529474074,5.753219244758436,-0.9192693480397461,-0.218345886273233,-1.4390707727271845,-2.3014344259280985,3.4069790324974725
qwen,perfectionist,58.116179056377455,30.666851525043146,-25.623291303469685,17.509929271372993,-10.862620932593355,3.853631783894179,11.929721517338253,1.0428502559331612,-1.5417733141092307,-1.4785620067776835,-1.4409055415753556,-7.42571745020882,2.332423440141542,2.202923322061985,5.185508026592187,-3.4232192617584225,-3.923212895025557,-1.231972881840485,-1.599911624031638,-1.1567439685950849
qwen,pessimistic,1.1575244167267476,36.53399658540955,6.043040994591486,0.275488093697571,21.07485835472713,-0.13126279823501197,14.576874472875538,-8.743143024699476,0.7055312010925132,-0.9481532912580513,6.88068379776508,-1.398812593914137,-2.718928243049837,-1.8236052240639893,-1.0918343422111871,-0.1955478762138523,-1.8871080618527638,6.422409661469725,11.292174783229243,-6.129443553624698
qwen,petty,-33.26874184761441,17.891944200082634,7.382802093776857,-10.466134670025331,8.774852573647788,11.804488686012261,28.189518545786054,10.169338101691185,2.6098353513321557,-2.5493690217745546,7.893621288975601,-7.003559160644876,5.552434399805755,-5.058321125527554,5.751096631480983,0.05233884616566102,-4.563133821981258,3.533444687922438,-3.3117775835850027,2.18702667281671
qwen,philosophical,5.391265041260454,1.8724174889522975,-59.107810834738196,0.20207567629453624,22.521086594846004,-2.4042130633258774,2.608857267813243,12.040595223963164,-1.8657461244041316,7.058034257143976,-5.829497233236028,7.298410515086882,1.1789354277891315,4.426736813604935,-1.791285201878974,2.4070385541669737,3.6886784578288307,0.043185324412896964,-3.2643377780362646,-2.1152587043905346
qwen,playful,-70.82901935126822,-28.64317382158268,7.155035623023322,15.855755604757666,-14.488480385688787,21.181066146752727,-8.717588699677075,-6.597189290820072,-0.6443859684392531,1.6680088161324722,-14.08480313310531,0.4320580342745738,-5.3282169420857795,-4.730291230787742,-4.39967574022651,2.9602133511950344,-0.12529767926004873,12.156560746382942,-3.272184379983175,-0.40575885574449
qwen,pluralist,20.03758191452335,-19.583716129122866,15.783954629299084,3.5496040671681643,8.35308471628803,8.06339705153611,-3.979301024571478,-2.4491823995276847,-4.15746516730874,-3.8581940247414717,1.1724556528486714,-0.6924870472594102,-2.258757293457575,-0.3014136940947846,-1.6620331319789952,-8.949672522864,-3.2691132781714822,-4.018373238369325,0.37066124283533597,-3.7393506533195664
qwen,poetic,-49.12174761370616,-31.805049305489042,-62.05416765025621,-20.086812285245024,-14.710634243013862,5.993297428517986,-13.409233242679116,-32.838410525849184,-9.981340663001362,-10.51568807717562,9.45074914506259,11.310200299398671,-1.321777890449016,3.7031956602576095,-9.714386231092917,4.784196915157771,3.946972920519653,-1.6808756302762082,1.6373523641151544,7.917624236737515
qwen,practical,-13.249756425517637,-22.35012185038712,66.03650195730035,9.705096299637361,-21.661967180138728,-18.284920675724532,-5.496036419797336,-31.91721255217667,3.9145838336930145,-0.05279988746602501,2.6710886553611486,-6.827215542379254,8.060238851020946,-6.780354242209728,11.023971619848467,-6.417633140928185,-4.50647212893594,-0.023147895026109727,0.2972456597608531,5.4371022377746785
qwen,prescriptive,14.401143462860702,32.950144936773796,25.63479073943815,6.838869477651286,-32.643858749852846,-13.400154356993518,4.346425869764566,-6.697182114406445,-8.299665932793829,2.577715834298458,-5.247111951061761,2.37223945503867,2.854030848685855,0.8143806974415184,2.1712523758242717,-1.496791108783197,-3.5694239358938495,4.349614154051676,0.9125206138684803,3.006841229406162
qwen,principled,22.995169990996075,-1.673887537106491,3.9685945723217464,-9.663606310682843,-4.861495192356218,-7.43924060357246,6.1770457870325775,10.557249499315226,-8.136937535161127,9.986049416707642,1.7609975496754204,-0.6226715839865102,0.17326019383807162,5.361646096114405,-3.727727062940243,3.6465232987293414,-2.1931028673231703,0.3621083949062591,-0.5616684356556761,1.048626579927627
qwen,proactive,18.892855711105334,-1.5000361258933765,-6.565139853058998,43.33187944553476,-3.96606835209644,-3.6008427963230925,-1.3417939372431942,-12.071396124783474,3.3405910852693106,6.604913004964692,5.668524579180905,6.157523875031396,-6.036540509720428,1.1559466416671622,8.190801193988541,-4.877649580176749,2.9414414057126317,5.348751929197352,2.0095803161672277,3.643436274980546
qwen,problem_solving,17.540440870277934,8.759198529873046,17.269994189481412,43.059604730073225,-19.655391445718987,-8.619332316974539,2.0783279065233744,-12.19620581355879,-2.3576732557294036,6.925695271388692,-1.7127359051193891,6.36299191255039,2.7272879998734454,-0.3842895648792264,3.577556910685126,-1.4807328874442645,4.545071679040534,3.6503344097130803,-0.7896821272655783,6.468404093195747
qwen,progressive,-7.67741956356461,-0.052668334542370424,3.1826445727029786,23.22678406280347,7.85845764031671,-17.07261423976321,-19.955573763704088,8.535027229334304,-12.018231738401422,-8.885209450102575,-0.0018926672471512394,-12.107633548218875,-2.553424700967008,-2.8288773121671333,1.852820105800665,-2.3039114047644005,2.099370599929361,-1.060005555848264,1.0669267464675556,-2.2823148772632407
qwen,provocative,-20.53907325114887,18.28595548248356,-17.397611436710697,12.475702637044774,25.647588758735022,-15.184412598193717,-1.2316497265973747,-0.5749639834293958,-3.7176552639004843,4.713139464144348,-5.4696695691246875,-1.149806424105507,5.043370884995713,-4.657077918443022,-3.924301432289434,5.084098557404475,0.061862420965281675,3.7516284622627105,-2.68499457741518,3.373439400075393
qwen,qualitative,-6.256049177965341,-42.57086884793212,-24.390145747839252,-21.864596075529366,31.824871400235967,-16.643174919771205,7.691510104436529,7.923487351017806,15.911865761566313,9.355320013587564,2.1089722112686005,-7.740965448539469,-6.430265999782907,8.545544435065864,-0.8805255813268759,-11.920300369765524,-13.135298375611482,4.509795966832913,-1.1477356563921375,0.9674690339205719
qwen,quantitative,28.285740558147747,42.52625642913887,34.52153357244955,37.534928227556065,-26.296396041819975,10.48600401606465,-0.6533183322137778,-8.98464843459625,-15.882942009018397,-8.164056815539032,-0.45175629372062376,9.074815792714364,9.186820364725378,-7.712740201959096,1.8486364641045667,12.43619560926364,9.434512278162336,-9.182835556662619,2.1637513923574714,-5.198566134753517
qwen,radical,-17.165979305385726,21.906619196023765,-12.910982313959968,5.60510767392317,16.25752947308078,-26.682233582813296,-5.48531659323544,12.402194961727036,-16.18951286070926,-0.19741237423481112,-2.693952761594401,-15.7909603595659,-12.106127176220143,-10.178461099302924,-4.280537430827531,5.3628136868798695,-6.02781424304453,-2.46361672102502,7.749879455753652,2.0211538909477222
qwen,rationalist,44.170487845415884,46.16390431252033,29.206353244705078,14.758380863634397,-2.5952384390275687,7.042783383631232,-5.235587770896047,-0.7092919426306402,-2.1587445110874057,-8.677814685225831,-4.43050557730818,-1.0282633924432303,2.921953397012902,7.27977080365976,-5.101527254835582,7.175321840332851,5.961669036690139,0.8810316114836758,0.13242646674788988,2.960468497400301
qwen,reactive,-44.78164143065102,-19.663466979866406,34.854525658600764,-27.46575936810966,15.499558910924584,-5.567542555676519,-1.055291587108269,5.72605041697692,1.470696595953537,-6.93605557548789,1.0876500836711767,5.442904459370873,4.857291453122076,3.5942473098919017,1.0671625176035733,2.6510000842283783,-8.199441308478853,-2.661314276895832,1.562551496777569,1.1958097179649196
qwen,rebellious,-31.42669906762748,7.633938153490831,-5.168811723641708,17.712771174117037,29.243261137077006,-19.952207759932648,-9.00142406158094,0.287183619388924,-4.551512474494957,0.8467011073406776,-7.400160414232249,-10.330796851743132,3.783977188221016,-2.8785462067007166,-5.907023847519471,0.9838553406137507,1.9110567180146871,-1.154718884762725,1.7703387031407867,0.7742938510688882
qwen,reductionist,11.86887932061607,5.214429024719435,42.668892030484244,5.518405156939439,-8.581918847870599,-2.298722835729609,7.374538842418091,-13.167765922736226,-1.797159667495507,-2.1346397001431967,-11.533647056643785,5.295883090035429,1.2414919178591848,2.68045654585861,-5.989246914038821,0.5151075555602769,8.19370277127746,3.724313848538869,-0.44185756504063706,-1.1036949892976624
qwen,regulatory,53.60360917255768,13.894048071698508,25.28030340767191,-20.639902118422146,-14.334528810222585,9.720832274905192,15.780729364337166,6.244162679548339,-2.1835410274211373,2.516436715513331,12.01247380631359,-1.7833021860661245,-1.2515560308299065,2.7673856399759043,-2.5800875850529352,-1.6254319227103988,-10.41391478139624,-0.06159847036960733,7.9860941391432085,7.529683840388016
qwen,relativist,7.251257547666083,-0.2455879152022718,-5.9393473404517705,-14.010450223580355,29.423056799114377,1.7619040006291322,-1.9069629135839867,9.86099702478389,7.641125533228846,-7.40747362437565,-4.753602385261168,-3.5940351951382983,-4.426399584549076,-12.726077576692289,-4.951062049621037,-8.230033193773211,-8.369331545956904,-0.8204521378602768,1.9922471184282622,-0.6449087512272925
qwen,reserved,80.36150890558841,36.46635297751004,30.210219274014708,-22.014308305183487,-4.869842450852884,8.627244796323643,-20.583350260575912,-6.38267471738787,5.009587328662246,0.5710284411202857,2.0014237791846767,-1.207961386178504,-5.939338864248479,-1.921512408575814,-5.942958196177858,-6.439005438932659,0.1992280834522551,2.374736070730112,-4.295299731342569,1.0610155597378343
qwen,resilient,70.87352473528357,-10.910426498238373,4.937453778635208,13.653701764215345,-19.191966849509303,-5.817429219262655,-29.814901097811806,-1.1129343642912946,14.336056270612788,12.521125957513352,-11.765305044240723,0.8841587045146588,-1.391315044538967,-5.169533965084583,-8.831788215926382,-2.2891010277590422,-10.351801022751552,-4.708796763385171,-1.6394287292381287,6.060429192997603
qwen,reverent,72.5730966788005,-21.72253402663383,-25.169691486799895,-43.53290625754774,-29.262019854053573,1.4632860433601451,12.449437826912893,-2.645988281439652,1.6270827523569913,-0.6657126624131957,4.669218392015379,14.119932928019532,-3.2612144181254608,-5.95426601256108,2.90693311221197,-2.520468629237092,-2.8659782961429814,0.6263725756740427,-5.786052880922691,-6.183130155256703
qwen,rhetorical,-34.55747003386341,-14.872327734443143,-51.74723321854682,1.4644500163452523,-12.941909420935072,-11.916036423568222,0.24156632536921474,-5.302537018892844,14.143692678082271,2.3481411505018257,12.301680258721879,6.815458672676894,3.2869329329141537,0.06810627089727887,-2.4818190062140846,6.762836510204146,3.092371283440008,-0.8401901893844396,-3.7299888008835764,3.479245565237831
qwen,risk_taking,-24.881919444805437,-1.7573180311289243,-9.258033859711286,11.561270540991886,9.657089715021431,-14.02464300286701,-13.263081862280355,4.1201250653012504,3.932792912400315,-6.441189973794805,-7.674217773469939,-1.4279540564139532,0.2172051178800585,-2.8033764717605445,3.8965028366619205,-1.1734838848185571,-0.7421005986575131,1.0493697573192202,-7.537110808335056,-4.711262513116708
qwen,ritualistic,77.79030911540296,19.274850183346935,-32.855705636739415,-28.318078215154262,-30.745232928289987,20.20476369282306,16.489702916030705,1.663738491184607,-2.6152219179479963,0.5218327439750835,3.143762640147443,2.0858650106608723,-1.3465052560023463,-7.951597909008129,1.7123323590177881,-4.993470638079639,-9.6846148500464,3.0436649900155635,-1.9262801724654273,1.297790853422051
qwen,romantic,-42.87659365461601,-51.72212490395694,-49.80741341780645,-41.737505369136485,-12.926652989699534,-4.086424494376004,0.3095665889815119,-11.470845933084586,-7.713734231897703,-7.820527004115542,-4.414607873214037,-9.552874153869793,-1.7611868049991464,4.318598270078034,0.14356564398869442,4.416037677789021,3.303356990940637,-4.017223519567164,2.12954754388257,0.5480668926622485
qwen,sarcastic,-65.53199570219333,36.022713044246004,8.833469016515267,-7.593431112153696,-7.535613944586271,18.543928640060347,-2.9631356317453856,3.7457857711492224,-2.7172744084735894,16.240765753612468,7.651142226356622,-10.148710988012397,3.4547670892181253,-0.894091992741281,2.34892759230678,-0.8575936293907923,3.0019394460745756,-0.8519066448930838,-4.20498650833127,-0.39209083228784075
qwen,sardonic,-72.88584004888972,38.95479395846398,12.011041480046334,0.7888630275980939,-7.728838978213625,26.460678847196263,-3.0495317319440454,-0.25804355519273514,-4.627192425627166,19.570316308842752,2.925180214428454,-9.093529227044025,3.962909347193674,1.5448103797464918,2.2921581316399937,-0.6526735623832804,0.020039514305083078,1.6282698905121356,-3.633243573364457,-1.5224844311837327
qwen,sassy,-85.03558755167928,22.718039235169076,19.117709281133788,25.509331469188897,-11.634506943849976,-1.408296807592663,-14.228903665291343,4.479075029184963,-2.836776135678066,11.331592018434886,-0.39164584652814105,2.1579458926035606,3.9191992321983857,10.99714275356098,-2.9020884912612006,-7.937550697453213,-11.265809421079307,-4.973089345426982,9.802930996750597,4.598940137910315
qwen,savage,-56.67311395559184,51.27143928747187,15.286749919513605,-3.0077906402116987,3.2248187456938466,-18.278612078380885,-3.487231865274682,-3.5541594244741614,-3.0003584492997466,9.791463070371348,1.569255793083032,1.2217126597158876,-0.9573156896370649,5.613068148508392,0.22292344946341322,-2.792170592616781,-0.12419910240548947,-8.740386054861128,-0.7205749946061952,1.8630350489710215
qwen,secular,28.540011206634258,22.18135115709474,39.881275445701036,22.987123946090655,22.623238588159754,-2.293129926448589,-11.241100189258356,-3.2456030541671383,21.008675432328502,-17.649487561898198,7.171921504346969,-19.853849246825344,-2.9599314322221404,23.360208734033808,-2.593066429309307,11.844286165168933,0.6653503875091227,3.034992613710498,1.3093577408222434,10.517530716694552
qwen,serene,87.3722601703899,-48.49274372586585,-14.45426681836047,-43.120775056995384,6.58553580102878,5.451673357554041,-23.592119769062123,-12.849807471385727,9.614924333408611,17.694912416871595,-12.303747758773277,-0.9906009946297497,5.3949575112915005,-10.603570672204208,10.598520342491016,11.697418470061434,0.7996051522828855,-2.8975497977373204,6.222300106676922,1.5904747091610916
qwen,serious,112.39875596855978,28.00018075642052,-13.372677535861438,-29.188209713297084,-3.9747941400925524,-11.93499982861884,5.28386629002052,4.186830055423461,3.278123135647242,-8.147493345837857,9.354736225344011,-10.690466909310976,1.6599431308476995,1.343309080673356,1.6608166838799068,-3.1848352987552286,1.189447088954937,-0.6090853981436914,-3.343620814932175,-2.0191280710618877
qwen,skeptical,10.464385866029629,24.856042914964824,0.34610991349193165,17.848946480210312,19.46256963972061,-1.3272953888416277,-1.4202218980760128,-4.944296297160764,-5.752602820638297,1.280415734117131,-0.6397279702385816,5.2336696408113,7.662555944310137,-3.957151551417405,-8.22550842067583,4.581689253589251,0.3132643224528954,3.4386732782698988,0.6097597993845344,0.3090375413323216
qwen,socratic,-2.331472640438145,-24.57266829070236,13.957448683292075,-15.561493441579591,29.93913936476238,8.987709735131375,11.045814553336333,10.880661436941695,2.8711123091703956,-9.758713080765773,-4.171805892313701,3.3083123293356773,26.658259470518125,-15.121339030726988,-17.48888082269095,-1.6324366581753216,8.105180092243835,0.3968066781144065,-15.689599341232087,6.41385986150661
qwen,solemn,103.55010404521316,9.168034777410258,-23.7605975344846,-28.084841645545186,-0.9227857953264376,-23.642994501216684,11.253515574194655,-0.6598078943385156,1.5115970818283067,-5.4625786487786065,11.42274725864292,-5.15485341112103,2.142755962579728,-2.307455024346832,-1.100006096948065,-1.11101468436448,2.855426908029298,-2.285224601553996,-3.981766273885783,-4.045790339097659
qwen,specialized,28.780291103258865,49.29108825792391,-32.2955499357247,32.29718117447848,-7.497629616114189,6.102133883718846,-14.160258506892054,5.319200283262782,-8.926139071654342,-2.9787832317695306,6.637107782367062,10.613509369332371,11.208035731684832,-0.1261955121661781,7.734045789672472,5.263819599926112,-3.4493582021180083,-4.019559967837404,3.414542613418082,-3.355567009906172
